time,volume,open,high,low,close,instrument,granularity,RSI,MACD,Signal_Line,Histogram,BollingerBands_middle,BollingerBands_std,ATR,ADX,OBV
2006-05-13 21:00:00+00:00,653,1.89435,1.89708,1.89435,1.89536,GBP_USD,D,,0.0,0.0,0.0,,,,,-653
2006-05-14 21:00:00+00:00,25261,1.8953,1.89965,1.8765,1.87974,GBP_USD,D,,-0.0012460398860396626,-0.00024920797720793256,-0.00099683190883173,,,,,-25914
2006-05-15 21:00:00+00:00,24356,1.87974,1.8896,1.87455,1.888,GBP_USD,D,,-0.0015491646983383234,-0.0005091993214340108,-0.0010399653769043126,,,,,-1558
2006-05-16 21:00:00+00:00,27343,1.88775,1.90255,1.87758,1.88288,GBP_USD,D,,-0.0021774343980214272,-0.0008428463367514942,-0.001334588061269933,,,,,-28901
2006-05-17 21:00:00+00:00,24816,1.88293,1.8949,1.87945,1.89336,GBP_USD,D,,-0.0018088430299896263,-0.0010360456753991205,-0.0007727973545905058,,,,,-4085
2006-05-18 21:00:00+00:00,26470,1.89341,1.89615,1.87015,1.87976,GBP_USD,D,,-0.002584347308255186,-0.0013457060019703337,-0.0012386413062848523,,,,,-30555
2006-05-20 21:00:00+00:00,366,1.87876,1.87876,1.87605,1.877,GBP_USD,D,,-0.00338265581905306,-0.001753095965386879,-0.0016295598536661808,,,,,-30921
2006-05-21 21:00:00+00:00,23313,1.87695,1.88868,1.86334,1.88692,GBP_USD,D,,-0.003178223389403989,-0.002038121450190301,-0.0011401019392136879,,,,,-7608
2006-05-22 21:00:00+00:00,23418,1.88692,1.88851,1.87756,1.88014,GBP_USD,D,,-0.003522691162306968,-0.002335035392613635,-0.001187655769693333,,,,,-31026
2006-05-23 21:00:00+00:00,29841,1.88014,1.88626,1.86532,1.8687,GBP_USD,D,,-0.004665021284526505,-0.002801032570996209,-0.001863988713530296,,,,,-60867
2006-05-24 21:00:00+00:00,23698,1.86862,1.87475,1.86657,1.87325,GBP_USD,D,,-0.00514388367333618,-0.003269602791464203,-0.0018742808818719772,,,,,-37169
2006-05-25 21:00:00+00:00,23449,1.87315,1.87745,1.85305,1.85935,GBP_USD,D,,-0.006569272910456725,-0.003929536815262708,-0.002639736095194017,,,,,-60618
2006-05-27 21:00:00+00:00,383,1.8587,1.8591,1.8584,1.85905,GBP_USD,D,,-0.007635098974748233,-0.004670649247159813,-0.00296444972758842,,,,,-61001
2006-05-28 21:00:00+00:00,9796,1.85905,1.86425,1.8562,1.85986,GBP_USD,D,32.85686691133856,-0.00831852282597656,-0.005400223962923163,-0.0029182988630533967,,,,,-51205
2006-05-29 21:00:00+00:00,23786,1.85989,1.8869,1.85795,1.88373,GBP_USD,D,45.43599403500506,-0.006855011338181338,-0.005691181437974799,-0.0011638299002065394,,,0.01677428571428568,,-27419
2006-05-30 21:00:00+00:00,23962,1.8837,1.88563,1.86855,1.86983,GBP_USD,D,46.05776115840562,-0.006739097650157788,-0.005900764680411397,-0.0008383329697463915,,,0.016340714285714247,,-51381
2006-05-31 21:00:00+00:00,21987,1.8699,1.8726,1.85665,1.8657,GBP_USD,D,40.82757486015131,-0.006900941938456695,-0.006100800132020457,-0.000800141806436238,,,0.01640499999999997,,-73368
2006-06-01 21:00:00+00:00,18127,1.8657,1.88603,1.86105,1.88195,GBP_USD,D,49.649559122767315,-0.005652803509762494,-0.006011200807568865,0.0003583972978063706,,,0.016405714285714263,,-55241
2006-06-03 21:00:00+00:00,82,1.88055,1.8839,1.88055,1.88385,GBP_USD,D,46.16872129562488,-0.004458930911671377,-0.005700746828389368,0.0012418159167179909,,,0.015541428571428548,,-55159
2006-06-04 21:00:00+00:00,15806,1.88385,1.88795,1.87185,1.8723,GBP_USD,D,46.944125839750924,-0.004394114136395899,-0.005439420289990674,0.001045306153594775,1.8770365000000002,0.010789961355474555,0.014834285714285689,,-70965
2006-06-05 21:00:00+00:00,18586,1.8724,1.8773,1.85915,1.86028,GBP_USD,D,43.63387145903133,-0.005252116786691241,-0.005401959589330788,0.0001498428026395467,1.8752825000000002,0.010501983208698844,0.015937142857142823,,-89551
2006-06-06 21:00:00+00:00,17676,1.86033,1.86482,1.85302,1.8546,GBP_USD,D,37.28360088133462,-0.006317593315706693,-0.005585086334605969,-0.0007325069811007241,1.8740254999999997,0.011405993103812281,0.014969999999999975,,-107227
2006-06-07 21:00:00+00:00,20657,1.85465,1.8577,1.83702,1.84245,GBP_USD,D,35.77198942997357,-0.00804960377786168,-0.006077989823257112,-0.0019716139546045687,1.8717479999999997,0.012916375408148113,0.01566499999999996,,-127884
2006-06-08 21:00:00+00:00,18277,1.8424,1.84845,1.8366,1.84045,GBP_USD,D,38.51719372408743,-0.00947440281484524,-0.006757272421574738,-0.002717130393270502,1.8696265,0.014391975935075513,0.015015714285714243,,-146161
2006-06-10 21:00:00+00:00,53,1.84175,1.84175,1.83945,1.83975,GBP_USD,D,35.94326955354141,-0.010538568410033422,-0.007513531619266475,-0.0030250367907669468,1.866946,0.014727480722141735,0.014595714285714252,,-146214
2006-06-11 21:00:00+00:00,14778,1.83975,1.84692,1.83808,1.84246,GBP_USD,D,42.17838288413444,-0.011036036401590454,-0.008218032575731272,-0.0028180038258591826,1.865081,0.015367217636733746,0.01348428571428568,,-131436
2006-06-12 21:00:00+00:00,21370,1.84246,1.846,1.83166,1.83276,GBP_USD,D,38.80037488284905,-0.01207381290321985,-0.008989188641228987,-0.0030846242619908624,1.8628689999999999,0.01668847976425982,0.0144585714285714,,-152806
2006-06-13 21:00:00+00:00,18274,1.83266,1.85006,1.83266,1.84236,GBP_USD,D,43.064362714013924,-0.011983480385656442,-0.00958804699011448,-0.0023954333955419627,1.860641,0.016277997064167868,0.015126428571428556,,-134532
2006-06-14 21:00:00+00:00,18321,1.84236,1.85478,1.8421,1.84958,GBP_USD,D,34.40781663775006,-0.011200188750691842,-0.009910475342229951,-0.0012897134084618907,1.859113,0.015777948669283094,0.013964285714285698,,-116211
2006-06-15 21:00:00+00:00,18230,1.84948,1.85596,1.84693,1.85069,GBP_USD,D,40.10545905707192,-0.010370314236110456,-0.010002443121006052,-0.00036787111510440396,1.8582125,0.015715811640711473,0.013389285714285706,,-97981
2006-06-17 21:00:00+00:00,202,1.85109,1.85193,1.85045,1.85108,GBP_USD,D,42.138094213809524,-0.009570836320286213,-0.009916121760862085,0.00034528544057587165,1.857104,0.015377561712135421,0.012355714285714279,,-97779
2006-06-18 21:00:00+00:00,18087,1.85108,1.85325,1.83706,1.84146,GBP_USD,D,26.554719166184228,-0.009602802781446096,-0.009853457964978888,0.00025065518353279206,1.8562095000000003,0.01575571123684852,0.011727857142857148,,-115866
2006-06-19 21:00:00+00:00,18203,1.84146,1.84592,1.83692,1.84199,GBP_USD,D,25.37067545304778,-0.009476134877438147,-0.00977799334747074,0.00030185847003259304,1.8553564999999999,0.01605284014057809,0.01213142857142857,,-97663
2006-06-20 21:00:00+00:00,15855,1.84199,1.84751,1.84092,1.84513,GBP_USD,D,32.25806451612894,-0.00901841917056645,-0.009626078512089884,0.0006076593415234345,1.8546200000000002,0.016172802055172686,0.011452142857142864,,-81808
2006-06-21 21:00:00+00:00,19522,1.84518,1.84689,1.82636,1.82806,GBP_USD,D,30.262190639549132,-0.009918745392583528,-0.009684611888188614,-0.00023413350439491394,1.8518365000000003,0.015682231069455658,0.011622142857142867,,-101330
2006-06-22 21:00:00+00:00,18988,1.82806,1.8312,1.8127,1.81733,GBP_USD,D,28.498903888311915,-0.011367049465188739,-0.01002109940358864,-0.0013459500616000986,1.8492115000000002,0.01686140884261775,0.01210071428571429,,-120318
2006-06-24 21:00:00+00:00,317,1.81883,1.81978,1.81845,1.8193,GBP_USD,D,34.86730291541376,-0.012215070610788858,-0.010459893645028685,-0.0017551769657601739,1.8468915,0.017647147160228267,0.01079857142857145,,-120001
2006-06-25 21:00:00+00:00,18428,1.81925,1.82476,1.8163,1.82359,GBP_USD,D,39.29931454683938,-0.012398049336136197,-0.010847524783250188,-0.0015505245528860088,1.8439735000000002,0.016320121992256163,0.010556428571428593,,-101573
2006-06-26 21:00:00+00:00,18070,1.82363,1.82638,1.81858,1.82139,GBP_USD,D,38.56502242152472,-0.012575619000312566,-0.011193143626662664,-0.001382475373649902,1.8408504999999997,0.014114937766703564,0.010949285714285726,,-119643
2006-06-27 21:00:00+00:00,17131,1.82144,1.82415,1.81422,1.81865,GBP_USD,D,35.17619225501191,-0.012790004133210964,-0.011512515727972324,-0.0012774884052386398,1.838168,0.012866261306223412,0.01102714285714287,,-136774
2006-06-28 21:00:00+00:00,20311,1.81865,1.82997,1.80908,1.82817,GBP_USD,D,47.13590415574699,-0.012052784460886423,-0.011620569474555144,-0.000432214986331279,1.8365625,0.011931249934521666,0.011495000000000017,39.17104918589214,-116463
2006-06-29 21:00:00+00:00,21875,1.82822,1.85005,1.82637,1.84825,GBP_USD,D,53.2501931354155,-0.009736013669625398,-0.011243658313569195,0.0015076446439437965,1.8362450000000003,0.011502791194452817,0.011943571428571434,38.22960541895132,-94588
2006-07-01 21:00:00+00:00,312,1.84905,1.84905,1.84685,1.84715,GBP_USD,D,48.56195999526575,-0.007897677423826632,-0.010574462135620683,0.0026767847117940505,1.8364800000000003,0.011682831307882707,0.011195000000000002,35.45247071712599,-94900
2006-07-02 21:00:00+00:00,17023,1.84715,1.84894,1.8386,1.84233,GBP_USD,D,45.26077097505672,-0.006751884895935367,-0.00980994668768362,0.003058061791748253,1.836574,0.011723945985618814,0.011288571428571426,33.80402102851897,-111923
2006-07-03 21:00:00+00:00,11796,1.84233,1.84802,1.84133,1.84639,GBP_USD,D,47.447480134973276,-0.005453364996351517,-0.0089386303494172,0.003485265353065682,1.8369059999999997,0.011911139589300953,0.011660714285714278,33.47579363762093,-100127
2006-07-04 21:00:00+00:00,18866,1.8463,1.84876,1.83272,1.83434,GBP_USD,D,46.22481442205724,-0.0053351130522747425,-0.008217926889988708,0.0028828138377139656,1.8365000000000002,0.011850095269438138,0.011649999999999985,30.067162936703223,-118993
2006-07-05 21:00:00+00:00,16845,1.83434,1.841,1.8334,1.83713,GBP_USD,D,47.483429991714935,-0.004959102406034699,-0.007566161993197907,0.002607059587163208,1.8367185,0.011817749485192177,0.011549999999999996,26.92893086213801,-102148
2006-07-06 21:00:00+00:00,16759,1.83706,1.85395,1.8355,1.85055,GBP_USD,D,52.53650318232871,-0.0035374518723023662,-0.006760419969018799,0.003222968096716433,1.8371280000000003,0.012160451255478343,0.012397142857142853,23.47288593072605,-85389
2006-07-08 21:00:00+00:00,401,1.85055,1.85142,1.85043,1.8507,GBP_USD,D,62.58896797153027,-0.002371344452742008,-0.0058826048657634415,0.0035112604130214334,1.837184,0.012223228706034369,0.011001428571428575,21.164131474111347,-84988
2006-07-09 21:00:00+00:00,16822,1.8507,1.85232,1.83688,1.84028,GBP_USD,D,62.80549045865422,-0.0022619287314029624,-0.005158469638891346,0.0028965409074883834,1.8366634999999998,0.011833257893261862,0.010782857142857141,18.51271892978878,-101810
2006-07-10 21:00:00+00:00,17128,1.84034,1.84735,1.83668,1.84625,GBP_USD,D,64.39482961222097,-0.0016741878815629274,-0.004461613287425662,0.0027874254058627345,1.836422,0.011569908610839634,0.011369999999999991,16.497087963157504,-84682
2006-07-11 21:00:00+00:00,17800,1.84625,1.84797,1.83102,1.83467,GBP_USD,D,55.49058473736374,-0.0021183887783371436,-0.003992968385607958,0.0018745796072708147,1.8360824999999998,0.011513780701952555,0.011976428571428555,15.091702948453023,-102482
2006-07-12 21:00:00+00:00,18224,1.83472,1.8469,1.83302,1.84403,GBP_USD,D,60.475661669442935,-0.0016956015746321107,-0.003533495023412789,0.0018378934487806781,1.8361845000000003,0.011577727926816722,0.012410714285714275,13.948393147619498,-84258
2006-07-13 21:00:00+00:00,18401,1.84403,1.84499,1.83399,1.83855,GBP_USD,D,58.98014440433206,-0.001782185941249237,-0.0031832332069800786,0.0014010472657308417,1.8358554999999999,0.011402309772932785,0.012487142857142839,11.16334662885829,-102659
2006-07-15 21:00:00+00:00,336,1.8382,1.8389,1.83815,1.8386,GBP_USD,D,55.14655087338397,-0.0018257242804364804,-0.002911731421671359,0.0010860071412348788,1.8363824999999998,0.011265804278996455,0.011048571428571408,10.015100690590742,-102323
2006-07-16 21:00:00+00:00,16651,1.8386,1.83885,1.81764,1.81845,GBP_USD,D,35.30571992110454,-0.003446436947543985,-0.003018672526845884,-0.00042776442069810067,1.8364384999999999,0.011168476914018784,0.010872142857142855,15.047588802576058,-118974
2006-07-17 21:00:00+00:00,20484,1.81845,1.83308,1.81835,1.82615,GBP_USD,D,40.27777777777774,-0.004062705425220026,-0.003227479106520713,-0.0008352263186993127,1.8367809999999998,0.010710893569289831,0.011767142857142865,19.88035096407223,-98490
2006-07-18 21:00:00+00:00,20128,1.8262,1.84416,1.823,1.84172,GBP_USD,D,49.74315789473684,-0.0032571869342230553,-0.0032334206720611813,-2.376626216187396e-05,1.8376875,0.010294858131484393,0.012540000000000011,21.39637081223695,-78362
2006-07-19 21:00:00+00:00,18870,1.84177,1.85187,1.84143,1.84877,GBP_USD,D,50.97749301790702,-0.002026570601570743,-0.002992050657963094,0.0009654800563923512,1.8390565000000003,0.009823248618510765,0.012807857142857149,21.354966894286882,-59492
2006-07-20 21:00:00+00:00,16709,1.84873,1.85984,1.84705,1.85858,GBP_USD,D,60.14225941422584,-0.0002567535819533173,-0.002444991242761139,0.0021882376608078217,1.8410529999999998,0.009510242733081247,0.012575714285714277,20.537582204681986,-42783
2006-07-22 21:00:00+00:00,546,1.85858,1.85993,1.85858,1.85958,GBP_USD,D,59.53614816073399,0.0012125532406181971,-0.0017134823460852717,0.002926035586703469,1.8426234999999997,0.009857933633694915,0.012129285714285716,19.723137706234468,-42237
2006-07-23 21:00:00+00:00,15954,1.85958,1.85974,1.84813,1.85127,GBP_USD,D,50.31971580817053,0.0016869953011444672,-0.001033386816639324,0.002720382117783791,1.8427744999999998,0.009971133850429215,0.011640714285714273,21.92276725894279,-58191
2006-07-24 21:00:00+00:00,18382,1.85122,1.8536,1.8386,1.83939,GBP_USD,D,45.45162068688173,0.0010917918408599459,-0.00060835108513947,0.001700142925999416,1.8423865,0.009942851584510196,0.01264142857142855,23.162073496636737,-76573
2006-07-25 21:00:00+00:00,18163,1.83935,1.85495,1.83905,1.8548,GBP_USD,D,55.61398082276525,0.0018423100205131604,-0.00011821886400894399,0.0019605288845221044,1.84301,0.010322847424397263,0.012674285714285702,23.27088312079824,-58410
2006-07-26 21:00:00+00:00,20656,1.85444,1.86776,1.85269,1.85724,GBP_USD,D,54.36839176405121,0.0026039717279848773,0.00042621925438982033,0.002177752473595057,1.8435525000000001,0.010784601046717386,0.01298857142857143,22.667229767495225,-37754
2006-07-27 21:00:00+00:00,19275,1.85722,1.86671,1.85454,1.86348,GBP_USD,D,61.959319219593155,0.0036688181172808143,0.0010747390269680193,0.002594079090312795,1.8450094999999997,0.011423942758868637,0.012647142857142872,22.70954941859045,-18479
2006-07-28 21:00:00+00:00,1,1.86352,1.86352,1.86352,1.86352,GBP_USD,D,58.76900926842434,0.004464480466532139,0.0017526873148808434,0.002711793151651296,1.846329,0.01197662939140043,0.011658571428571454,22.276300376303656,-18478
2006-07-29 21:00:00+00:00,472,1.86294,1.8638,1.86261,1.86339,GBP_USD,D,61.74134997163932,0.005026615008349777,0.00240747285357463,0.002619142154775147,1.846971,0.012545435278052222,0.010957857142857162,22.16408371981196,-18950
2006-07-30 21:00:00+00:00,17019,1.8634,1.86886,1.8618,1.8678,GBP_USD,D,63.25585618303973,0.005761545318795358,0.003078287346618776,0.002683257972176582,1.847826,0.013368644146501721,0.01140857142857145,21.89927259281898,-1931
2006-07-31 21:00:00+00:00,18452,1.86768,1.87642,1.86284,1.87624,GBP_USD,D,79.35588743269335,0.006944963136736648,0.0038516225046423508,0.0030933406320942975,1.849624,0.01465650471723446,0.010863571428571433,19.572965014845682,16521
2006-08-01 21:00:00+00:00,17096,1.87624,1.87966,1.87326,1.87717,GBP_USD,D,77.83111499018119,0.00786718549396448,0.004654735102506777,0.0032124503914577026,1.8511700000000002,0.0158629747658202,0.010268571428571436,17.56576049877241,33617
2006-08-02 21:00:00+00:00,23119,1.87725,1.89136,1.8702,1.8876,GBP_USD,D,76.51410078594549,0.009332092634311229,0.0055902066088676676,0.003741886025443561,1.8538165,0.017314218457367973,0.01026857142857142,18.0710234981509,56736
2006-08-03 21:00:00+00:00,20212,1.88765,1.9129,1.88525,1.9079,GBP_USD,D,79.63315625939666,0.011992836489177705,0.006870732584929675,0.00512210390424803,1.8570099999999996,0.020927370141816923,0.01149785714285713,20.409210569520305,76948
2006-08-04 21:00:00+00:00,1,1.9079,1.9079,1.9079,1.9079,GBP_USD,D,77.4121831925301,0.013940794364196485,0.008284744940783038,0.0056560494234134465,1.8604775,0.023316688145030372,0.010584285714285713,23.294540121280626,76947
2006-08-05 21:00:00+00:00,353,1.90807,1.90835,1.90715,1.90755,GBP_USD,D,76.85589519650672,0.015280182507140472,0.009683832454054526,0.005596350053085945,1.863925,0.024951722965505355,0.01057357142857142,26.135984176367913,76594
2006-08-06 21:00:00+00:00,15155,1.9075,1.91157,1.90445,1.90693,GBP_USD,D,84.09703504043146,0.01610596885836868,0.010968259734917357,0.005137709123451323,1.8683489999999998,0.02429988085307476,0.010252857142857143,28.700223754076198,61439
2006-08-07 21:00:00+00:00,16602,1.90687,1.91454,1.9034,1.90765,GBP_USD,D,98.43883054215175,0.01662684455966268,0.012099976699866424,0.004526867859796255,1.872424,0.023676437854407442,0.00997714285714286,32.92972862032815,78041
2006-08-08 21:00:00+00:00,18892,1.90765,1.91117,1.89735,1.90465,GBP_USD,D,92.93712316968131,0.01660614210842959,0.013001209781579058,0.003604932326850531,1.8755704999999998,0.023562537946359013,0.009828571428571424,37.00510135169433,59149
2006-08-09 21:00:00+00:00,21946,1.90476,1.90897,1.88685,1.8934,GBP_USD,D,77.04157941968293,0.015503242557082686,0.013501616336679784,0.002001626220402902,1.8778019999999997,0.022997371840687907,0.010332142857142854,40.066739714204445,37203
2006-08-10 21:00:00+00:00,18716,1.89342,1.899,1.88905,1.8898,GBP_USD,D,70.49205854873865,0.014175292850961085,0.013636351639536045,0.00053894121142504,1.8793630000000001,0.02268135731109577,0.010173571428571433,43.173712678162424,18487
2006-08-12 21:00:00+00:00,340,1.89075,1.89135,1.88995,1.89125,GBP_USD,D,71.12600944689927,0.013089004131338955,0.013526882137896629,-0.0004378780065576737,1.8809464999999999,0.022330318845389364,0.010281428571428584,46.803976444370925,18827
2006-08-13 21:00:00+00:00,15615,1.89095,1.89515,1.8843,1.88767,GBP_USD,D,67.57382744643874,0.011803176739825005,0.013182141058282304,-0.0013789643184572986,1.8827665,0.021241075469598237,0.010971428571428585,49.880511794196366,3212
