time,volume,open,high,low,close,instrument,granularity,RSI,MACD,Signal_Line,Histogram,BollingerBands_middle,BollingerBands_std,ATR,ADX,OBV
2006-05-15 21:00:00+00:00,20432,1.2797,1.28679,1.27708,1.2858,EUR_USD,D,,0.0,0.0,0.0,,,,,-20432
2006-05-16 21:00:00+00:00,22383,1.28586,1.292,1.27022,1.27422,EUR_USD,D,,-0.0009237606837606549,-0.000184752136752131,-0.000739008547008524,,,,,-42815
2006-05-17 21:00:00+00:00,19594,1.27422,1.28586,1.27236,1.28434,EUR_USD,D,,-0.0008296841746413541,-0.00031373854432997566,-0.0005159456303113785,,,,,-23221
2006-05-18 21:00:00+00:00,21230,1.28434,1.28726,1.26944,1.2778,EUR_USD,D,,-0.0012682318193526498,-0.0005046371993345105,-0.0007635946200181393,,,,,-44451
2006-05-20 21:00:00+00:00,306,1.2777,1.2782,1.27605,1.27615,EUR_USD,D,,-0.0017289944262419699,-0.0007495086447160024,-0.0009794857815259674,,,,,-44757
2006-05-21 21:00:00+00:00,19333,1.27615,1.28854,1.26946,1.28662,EUR_USD,D,,-0.0012350734552724063,-0.0008466216068272833,-0.000388451848445123,,,,,-25424
2006-05-22 21:00:00+00:00,18623,1.28642,1.28778,1.28076,1.28158,EUR_USD,D,,-0.0012360747064470434,-0.0009245122267512354,-0.00031156247969580807,,,,,-44047
2006-05-23 21:00:00+00:00,24512,1.28164,1.28908,1.27306,1.2755,EUR_USD,D,,-0.0017077870860684463,-0.0010811671986146777,-0.0006266198874537686,,,,,-68559
2006-05-24 21:00:00+00:00,18187,1.2755,1.28184,1.27476,1.27976,EUR_USD,D,,-0.0017180712913438256,-0.0012085480171605074,-0.0005095232741833182,,,,,-50372
2006-05-25 21:00:00+00:00,18747,1.27976,1.28328,1.2701,1.27379,EUR_USD,D,,-0.002182788873353436,-0.001403396188399093,-0.0007793926849543431,,,,,-69119
2006-05-26 21:00:00+00:00,1,1.27359,1.27359,1.27359,1.27359,EUR_USD,D,,-0.0025379631740920505,-0.0016303095855376847,-0.0009076535885543659,,,,,-69120
2006-05-27 21:00:00+00:00,381,1.27374,1.27424,1.27214,1.27359,EUR_USD,D,,-0.0027873109803790985,-0.0018617098645059675,-0.000925601115873131,,,,,-69501
2006-05-28 21:00:00+00:00,8227,1.27364,1.27682,1.27179,1.27497,EUR_USD,D,,-0.0028408192504858487,-0.002057531741701944,-0.0007832875087839049,,,,,-61274
2006-05-29 21:00:00+00:00,19691,1.27507,1.29086,1.27435,1.28698,EUR_USD,D,50.78353253652055,-0.0018923049977146444,-0.002024486392904484,0.0001321813951898395,,,,,-41583
2006-05-30 21:00:00+00:00,19624,1.28698,1.2904,1.2807,1.28102,EUR_USD,D,47.058823529411775,-0.0016030439165100052,-0.0019401978976255883,0.00033715398111558307,,,0.010797857142857177,,-61207
2006-05-31 21:00:00+00:00,19393,1.28086,1.28242,1.27222,1.28036,EUR_USD,D,54.364515211828255,-0.0014107961301925709,-0.001834317544138985,0.0004235214139464141,,,0.009970714285714308,,-80600
2006-06-01 21:00:00+00:00,17471,1.2804,1.29404,1.27966,1.29177,EUR_USD,D,55.18637442412396,-0.0003338977662097342,-0.001534233588553135,0.0012003358223434007,,,0.01003357142857145,,-63129
2006-06-02 21:00:00+00:00,1,1.29187,1.29187,1.29187,1.29187,EUR_USD,D,60.79153244362625,0.0005216083339616429,-0.0011230652040501794,0.0016446735380118223,,,0.008767857142857152,,-63128
2006-06-03 21:00:00+00:00,122,1.29147,1.29425,1.29147,1.2934,EUR_USD,D,63.25495620101437,0.001307983673594748,-0.000636855428521194,0.001944839102115942,,,0.008812857142857147,,-63006
2006-06-04 21:00:00+00:00,15779,1.2934,1.2979,1.29058,1.29066,EUR_USD,D,53.52284618067649,0.0016906084134944432,-0.00017136266011806654,0.0018619710736125098,1.2816885,0.006819906061245382,0.007972857142857146,,-78785
2006-06-05 21:00:00+00:00,17495,1.2907,1.29342,1.28092,1.28322,EUR_USD,D,51.37261466354209,0.0013776151651136992,0.0001384329049282866,0.0012391822601854126,1.2815594999999997,0.00676219948257268,0.008364285714285713,,-96280
2006-06-06 21:00:00+00:00,16579,1.28318,1.28374,1.27606,1.2786,EUR_USD,D,52.65957446808498,0.0007481462079481638,0.00026037556553226205,0.0004877706424159017,1.2817785,0.00658047612659088,0.007768571428571442,,-112859
2006-06-07 21:00:00+00:00,19760,1.2786,1.28076,1.26274,1.26518,EUR_USD,D,39.19039145907477,-0.0008240946696935758,4.3481518487094485e-05,-0.0008675761881806703,1.2808205000000001,0.007516103046127088,0.008549999999999993,,-132619
2006-06-08 21:00:00+00:00,16604,1.26514,1.26842,1.25968,1.26387,EUR_USD,D,42.099394711691716,-0.00215101735537071,-0.00039541825628446644,-0.0017555990990862436,1.280124,0.008403752545268444,0.008232857142857153,,-149223
2006-06-10 21:00:00+00:00,241,1.26387,1.2643,1.26185,1.262,EUR_USD,D,41.00853374709082,-0.00331528991702279,-0.0009793925884321313,-0.002335897328590659,1.2794165000000002,0.009303405304680538,0.008393571428571445,,-149464
2006-06-11 21:00:00+00:00,13600,1.26205,1.26516,1.2566,1.25866,EUR_USD,D,38.98805133500516,-0.004456126939205385,-0.001674739458586782,-0.002781387480618603,1.2780185,0.010219608229693566,0.008855000000000026,,-163064
2006-06-12 21:00:00+00:00,18900,1.25862,1.26164,1.25308,1.2534,EUR_USD,D,34.951862704060446,-0.005718764185198122,-0.00248354440390905,-0.0032352197812890717,1.2766095,0.011557745397966201,0.009107142857142885,,-181964
2006-06-13 21:00:00+00:00,17792,1.25336,1.26475,1.25336,1.25966,EUR_USD,D,29.277912621359278,-0.006143465569549145,-0.003215528637037069,-0.0029279369325120757,1.2758175,0.012164567561050665,0.008741428571428614,,-164172
2006-06-14 21:00:00+00:00,16035,1.25962,1.26578,1.25814,1.26362,EUR_USD,D,36.38923654568208,-0.006090300379857583,-0.0037904829856011723,-0.0022998173942564105,1.2750105,0.012421899369555591,0.008594285714285745,,-148137
2006-06-15 21:00:00+00:00,14389,1.26362,1.2672,1.26186,1.26425,EUR_USD,D,37.392393175771026,-0.005928985198419889,-0.004218183428164916,-0.0017108017702549732,1.2745335,0.012652264733822702,0.008247142857142897,,-133748
2006-06-17 21:00:00+00:00,185,1.26455,1.2651,1.26375,1.26475,EUR_USD,D,24.499811249528094,-0.005695145837482762,-0.004513575910028485,-0.001181569927454277,1.2740915,0.012839977977928185,0.007316428571428605,,-133563
2006-06-18 21:00:00+00:00,13600,1.26475,1.2653,1.25518,1.25772,EUR_USD,D,21.498915039225466,-0.006007834134896806,-0.0048124275550021495,-0.0011954065798946562,1.273298,0.01335273936018557,0.0080321428571429,,-147163
2006-06-19 21:00:00+00:00,13318,1.25772,1.26162,1.25386,1.25788,EUR_USD,D,19.66176973009921,-0.006171588964666963,-0.005084259836935112,-0.0010873291277318509,1.2724435,0.013780102083114204,0.008387857142857185,,-133845
2006-06-20 21:00:00+00:00,12331,1.25778,1.26766,1.25768,1.266,EUR_USD,D,30.710262828535733,-0.005581806122296751,-0.00518376909400744,-0.0003980370282893105,1.2713945,0.013408822498246042,0.008577857142857193,,-121514
2006-06-21 21:00:00+00:00,14622,1.26606,1.26788,1.25512,1.25792,EUR_USD,D,30.405824039653012,-0.005700673626168662,-0.005287150000439685,-0.00041352362572897716,1.2702395,0.013530404932283972,0.008596428571428616,,-136136
2006-06-22 21:00:00+00:00,14608,1.25782,1.2588,1.2479,1.25065,EUR_USD,D,29.206963249516505,-0.006308781515228956,-0.00549147630339754,-0.0008173052118314161,1.268754,0.013984117080685182,0.0088264285714286,,-150744
2006-06-24 21:00:00+00:00,242,1.2504,1.25175,1.2504,1.25155,EUR_USD,D,37.538855366611756,-0.006641529502210641,-0.005721486943160161,-0.0009200425590504806,1.266743,0.013378919042166188,0.007635714285714317,,-150502
2006-06-25 21:00:00+00:00,14384,1.25155,1.26028,1.25045,1.2581,EUR_USD,D,45.1860503921241,-0.0063040354236096885,-0.005837996639250067,-0.00046603878435962174,1.2650545,0.012111822616982865,0.007713571428571446,,-136118
2006-06-26 21:00:00+00:00,14974,1.25826,1.26182,1.2562,1.25778,EUR_USD,D,46.38574854402184,-0.0059933031919583435,-0.005869057949791723,-0.00012424524216662035,1.2632735,0.010190915601135556,0.007940000000000011,,-151092
2006-06-27 21:00:00+00:00,13202,1.25784,1.25856,1.25172,1.25562,EUR_USD,D,47.342657342657404,-0.005853859954146445,-0.005866018350662668,1.2158396516222594e-05,1.2615215,0.008014480496674388,0.007817142857142856,,-164294
2006-06-28 21:00:00+00:00,16037,1.25566,1.26669,1.25204,1.26654,EUR_USD,D,60.45179764556149,-0.004806787788292244,-0.005654172238188584,0.0008473844498963403,1.2606875,0.006328113442159324,0.00825214285714285,38.075055525955705,-148257
2006-06-29 21:00:00+00:00,17505,1.26648,1.27943,1.2658,1.2791,EUR_USD,D,64.05436668594552,-0.0029297165724431196,-0.005109281105039491,0.0021795645325963717,1.2607125,0.006403146327761998,0.008412142857142852,37.345841526697704,-130752
2006-07-01 21:00:00+00:00,233,1.2789,1.2793,1.27795,1.27835,EUR_USD,D,61.167551175132786,-0.0014855187073481435,-0.0043845286255012215,0.002899009918153078,1.261371,0.007474362426602365,0.00796285714285716,36.754010646238804,-130985
2006-07-02 21:00:00+00:00,13983,1.27835,1.2822,1.27626,1.28026,EUR_USD,D,61.90688680648515,-0.00018473099301630214,-0.003544569099004238,0.003359838105987936,1.2621905,0.008579576406547313,0.008005714285714298,37.144972548580235,-117002
2006-07-03 21:00:00+00:00,10212,1.28026,1.28216,1.27866,1.28002,EUR_USD,D,61.40062714648346,0.0008173645779618877,-0.002672182363611013,0.003489546941572901,1.2630915,0.009459587881865149,0.008159285714285733,35.092946079357326,-127214
2006-07-04 21:00:00+00:00,16477,1.28012,1.2838,1.27078,1.27242,EUR_USD,D,60.88244003553469,0.0009868996882387293,-0.0019403659532410647,0.002927265641479794,1.2637795,0.009619355747657578,0.008366428571428584,33.126407506207975,-143691
2006-07-05 21:00:00+00:00,13568,1.27242,1.27838,1.27168,1.27802,EUR_USD,D,63.79830090435739,0.0015552032682193406,-0.001241252108948984,0.0027964553771683246,1.2650105,0.009794893124265396,0.00829071428571431,30.951068317047298,-130123
2006-07-06 21:00:00+00:00,13153,1.27792,1.28676,1.27666,1.28105,EUR_USD,D,61.08410664309924,0.002224441648338127,-0.0005481133574915619,0.0027725550058296886,1.26608,0.010332931005183673,0.008299285714285731,29.44932513188248,-116970
2006-07-07 21:00:00+00:00,1,1.28105,1.28105,1.28105,1.28105,EUR_USD,D,69.33623139943185,0.0027234239501596758,0.00010619410403868565,0.00261722984612099,1.2669515,0.010837262363083522,0.007387857142857168,29.63529414058553,-116971
2006-07-08 21:00:00+00:00,274,1.2812,1.282,1.2812,1.28175,EUR_USD,D,79.20736288504914,0.0031391687854880335,0.0007127890403285553,0.002426379745159478,1.2678265,0.011304083693864141,0.006677142857142889,31.427782879158173,-116697
