time,OBV
2010-07-10 21:00:00+00:00,593189
2010-07-11 21:00:00+00:00,601254
2010-07-12 21:00:00+00:00,613102
2010-07-13 21:00:00+00:00,624716
2010-07-14 21:00:00+00:00,639755
2010-07-15 21:00:00+00:00,625964
2010-07-16 21:00:00+00:00,625970
2010-07-17 21:00:00+00:00,625879
2010-07-18 21:00:00+00:00,614617
2010-07-19 21:00:00+00:00,626435
2010-07-20 21:00:00+00:00,614686
2010-07-21 21:00:00+00:00,626735
2010-07-22 21:00:00+00:00,639369
2010-07-23 21:00:00+00:00,639372
2010-07-24 21:00:00+00:00,639254
2010-07-25 21:00:00+00:00,649090
2010-07-26 21:00:00+00:00,639720
2010-07-27 21:00:00+00:00,626073
2010-07-28 21:00:00+00:00,611785
2010-07-29 21:00:00+00:00,623936
2010-07-30 21:00:00+00:00,623935
2010-07-31 21:00:00+00:00,623862
2010-08-01 21:00:00+00:00,632204
2010-08-02 21:00:00+00:00,642064
2010-08-03 21:00:00+00:00,653238
2010-08-04 21:00:00+00:00,640023
2010-08-05 21:00:00+00:00,651118
2010-08-06 21:00:00+00:00,651115
2010-08-07 21:00:00+00:00,651148
2010-08-08 21:00:00+00:00,644217
2010-08-09 21:00:00+00:00,628970
2010-08-10 21:00:00+00:00,616506
2010-08-11 21:00:00+00:00,601913
2010-08-12 21:00:00+00:00,589316
2010-08-13 21:00:00+00:00,589312
2010-08-14 21:00:00+00:00,589463
2010-08-15 21:00:00+00:00,601695
2010-08-16 21:00:00+00:00,613191
2010-08-17 21:00:00+00:00,624372
2010-08-18 21:00:00+00:00,610449
2010-08-19 21:00:00+00:00,598759
2010-08-20 21:00:00+00:00,598760
2010-08-21 21:00:00+00:00,598402
2010-08-22 21:00:00+00:00,607431
2010-08-23 21:00:00+00:00,594388
2010-08-24 21:00:00+00:00,578003
2010-08-25 21:00:00+00:00,590558
2010-08-26 21:00:00+00:00,601901
2010-08-27 21:00:00+00:00,601899
2010-08-28 21:00:00+00:00,602063
2010-08-29 21:00:00+00:00,594891
2010-08-30 21:00:00+00:00,580126
2010-08-31 21:00:00+00:00,591816
2010-09-01 21:00:00+00:00,602283
2010-09-02 21:00:00+00:00,611936
2010-09-03 21:00:00+00:00,611933
2010-09-04 21:00:00+00:00,611517
2010-09-05 21:00:00+00:00,617494
2010-09-06 21:00:00+00:00,608009
2010-09-07 21:00:00+00:00,618789
2010-09-08 21:00:00+00:00,628108
2010-09-09 21:00:00+00:00,636808
2010-09-11 21:00:00+00:00,637225
2010-09-12 21:00:00+00:00,644362
2010-09-13 21:00:00+00:00,655022
2010-09-14 21:00:00+00:00,644264
2010-09-15 21:00:00+00:00,630347
2010-09-16 21:00:00+00:00,639701
2010-09-17 21:00:00+00:00,639700
2010-09-18 21:00:00+00:00,640417
2010-09-19 21:00:00+00:00,647963
2010-09-20 21:00:00+00:00,658155
2010-09-21 21:00:00+00:00,670391
2010-09-22 21:00:00+00:00,657308
2010-09-23 21:00:00+00:00,667751
2010-09-25 21:00:00+00:00,667893
2010-09-26 21:00:00+00:00,660148
2010-09-27 21:00:00+00:00,670021
2010-09-28 21:00:00+00:00,660488
2010-09-29 21:00:00+00:00,648200
2010-09-30 21:00:00+00:00,658826
2010-10-02 21:00:00+00:00,659143
2010-10-03 21:00:00+00:00,650833
2010-10-04 21:00:00+00:00,663219
2010-10-05 21:00:00+00:00,672378
2010-10-06 21:00:00+00:00,661477
2010-10-07 21:00:00+00:00,676658
2010-10-09 21:00:00+00:00,676870
2010-10-10 21:00:00+00:00,670166
2010-10-11 21:00:00+00:00,681685
2010-10-12 21:00:00+00:00,691344
2010-10-13 21:00:00+00:00,678826
2010-10-14 21:00:00+00:00,666394
2010-10-16 21:00:00+00:00,666597
2010-10-17 21:00:00+00:00,657213
2010-10-18 21:00:00+00:00,638631
2010-10-19 21:00:00+00:00,653108
2010-10-20 21:00:00+00:00,639363
2010-10-21 21:00:00+00:00,650130
2010-10-23 21:00:00+00:00,650481
2010-10-24 21:00:00+00:00,660579
2010-10-25 21:00:00+00:00,649646
2010-10-26 21:00:00+00:00,633241
2010-10-27 21:00:00+00:00,644444
2010-10-28 21:00:00+00:00,659328
2010-10-30 21:00:00+00:00,658769
2010-10-31 21:00:00+00:00,670461
2010-11-01 21:00:00+00:00,684077
2010-11-02 21:00:00+00:00,701025
2010-11-03 21:00:00+00:00,716067
2010-11-04 21:00:00+00:00,730460
2010-11-05 21:00:00+00:00,730461
2010-11-06 21:00:00+00:00,729991
2010-11-07 22:00:00+00:00,719809
2010-11-08 22:00:00+00:00,704979
2010-11-09 22:00:00+00:00,723408
2010-11-10 22:00:00+00:00,711293
2010-11-11 22:00:00+00:00,693009
2010-11-13 22:00:00+00:00,694157
2010-11-14 22:00:00+00:00,682369
2010-11-15 22:00:00+00:00,667381
2010-11-16 22:00:00+00:00,678914
2010-11-17 22:00:00+00:00,689407
2010-11-18 22:00:00+00:00,699664
2010-11-20 22:00:00+00:00,700269
2010-11-21 22:00:00+00:00,685770
2010-11-22 22:00:00+00:00,668698
2010-11-23 22:00:00+00:00,682700
2010-11-24 22:00:00+00:00,692338
2010-11-25 22:00:00+00:00,680790
2010-11-27 22:00:00+00:00,681554
2010-11-28 22:00:00+00:00,668950
2010-11-29 22:00:00+00:00,651888
2010-11-30 22:00:00+00:00,665454
2010-12-01 22:00:00+00:00,679437
2010-12-02 22:00:00+00:00,692053
2010-12-03 22:00:00+00:00,692051
2010-12-04 22:00:00+00:00,691543
2010-12-05 22:00:00+00:00,681031
2010-12-06 22:00:00+00:00,667315
2010-12-07 22:00:00+00:00,651447
2010-12-08 22:00:00+00:00,664805
2010-12-09 22:00:00+00:00,656619
2010-12-11 22:00:00+00:00,655754
2010-12-12 22:00:00+00:00,664528
2010-12-13 22:00:00+00:00,652624
2010-12-14 22:00:00+00:00,638358
2010-12-15 22:00:00+00:00,648998
2010-12-16 22:00:00+00:00,640134
2010-12-17 22:00:00+00:00,640133
2010-12-18 22:00:00+00:00,639630
2010-12-19 22:00:00+00:00,648622
2010-12-20 22:00:00+00:00,657620
2010-12-21 22:00:00+00:00,649097
2010-12-22 22:00:00+00:00,656359
2010-12-23 22:00:00+00:00,659158
2010-12-24 22:00:00+00:00,659157
2010-12-25 22:00:00+00:00,659016
2010-12-26 22:00:00+00:00,664153
2010-12-27 22:00:00+00:00,672019
2010-12-28 22:00:00+00:00,679892
2010-12-29 22:00:00+00:00,688594
2010-12-30 22:00:00+00:00,697948
2010-12-31 22:00:00+00:00,697947
2011-01-01 22:00:00+00:00,697736
2011-01-02 22:00:00+00:00,691512
2011-01-03 22:00:00+00:00,679296
2011-01-04 22:00:00+00:00,664581
2011-01-05 22:00:00+00:00,654323
2011-01-06 22:00:00+00:00,666416
2011-01-07 22:00:00+00:00,666417
2011-01-08 22:00:00+00:00,666096
2011-01-09 22:00:00+00:00,676454
2011-01-10 22:00:00+00:00,663224
2011-01-11 22:00:00+00:00,676645
2011-01-12 22:00:00+00:00,688496
2011-01-13 22:00:00+00:00,676269
2011-01-15 22:00:00+00:00,676523
2011-01-16 22:00:00+00:00,683703
2011-01-17 22:00:00+00:00,672536
2011-01-18 22:00:00+00:00,661043
2011-01-19 22:00:00+00:00,644464
2011-01-20 22:00:00+00:00,656920
2011-01-21 22:00:00+00:00,656907
2011-01-22 22:00:00+00:00,656492
2011-01-23 22:00:00+00:00,665301
2011-01-24 22:00:00+00:00,677967
2011-01-25 22:00:00+00:00,690888
2011-01-26 22:00:00+00:00,705224
2011-01-27 22:00:00+00:00,716752
2011-01-28 22:00:00+00:00,716739
2011-01-29 22:00:00+00:00,715849
2011-01-30 22:00:00+00:00,726306
2011-01-31 22:00:00+00:00,737876
2011-02-01 22:00:00+00:00,726958
2011-02-02 22:00:00+00:00,715636
2011-02-03 22:00:00+00:00,704604
2011-02-04 22:00:00+00:00,704607
2011-02-05 22:00:00+00:00,704155
2011-02-06 22:00:00+00:00,712203
2011-02-07 22:00:00+00:00,723779
2011-02-08 22:00:00+00:00,714102
2011-02-09 22:00:00+00:00,703159
2011-02-10 22:00:00+00:00,690824
2011-02-11 22:00:00+00:00,690810
2011-02-12 22:00:00+00:00,690100
2011-02-13 22:00:00+00:00,697759
2011-02-14 22:00:00+00:00,686625
2011-02-15 22:00:00+00:00,699272
2011-02-16 22:00:00+00:00,708646
2011-02-17 22:00:00+00:00,717904
2011-02-18 22:00:00+00:00,717893
2011-02-19 22:00:00+00:00,718099
2011-02-20 22:00:00+00:00,724796
2011-02-21 22:00:00+00:00,705023
2011-02-22 22:00:00+00:00,689294
2011-02-23 22:00:00+00:00,702739
2011-02-24 22:00:00+00:00,713920
2011-02-26 22:00:00+00:00,713587
2011-02-27 22:00:00+00:00,722805
2011-02-28 22:00:00+00:00,712622
2011-03-01 22:00:00+00:00,697769
2011-03-02 22:00:00+00:00,687404
2011-03-03 22:00:00+00:00,677290
2011-03-04 22:00:00+00:00,677284
2011-03-05 22:00:00+00:00,676386
2011-03-06 22:00:00+00:00,668721
2011-03-07 22:00:00+00:00,678498
2011-03-08 22:00:00+00:00,668196
2011-03-09 22:00:00+00:00,656679
2011-03-10 22:00:00+00:00,668599
2011-03-11 22:00:00+00:00,668587
2011-03-12 22:00:00+00:00,667901
2011-03-13 21:00:00+00:00,657907
2011-03-14 21:00:00+00:00,636460
2011-03-15 21:00:00+00:00,617081
2011-03-16 21:00:00+00:00,592046
2011-03-17 21:00:00+00:00,607691
2011-03-18 21:00:00+00:00,607678
2011-03-19 21:00:00+00:00,607991
2011-03-20 21:00:00+00:00,616642
2011-03-21 21:00:00+00:00,626829
2011-03-22 21:00:00+00:00,636444
2011-03-23 21:00:00+00:00,646416
2011-03-24 21:00:00+00:00,655394
2011-03-25 21:00:00+00:00,655382
2011-03-26 21:00:00+00:00,654946
2011-03-27 21:00:00+00:00,646379
2011-03-28 21:00:00+00:00,655719
2011-03-29 21:00:00+00:00,664635
2011-03-30 21:00:00+00:00,655944
2011-03-31 21:00:00+00:00,665744
2011-04-01 21:00:00+00:00,665732
2011-04-02 21:00:00+00:00,665944
2011-04-03 21:00:00+00:00,657432
2011-04-04 21:00:00+00:00,667431
2011-04-05 21:00:00+00:00,679001
2011-04-06 21:00:00+00:00,666768
2011-04-07 21:00:00+00:00,676948
2011-04-08 21:00:00+00:00,676935
2011-04-09 21:00:00+00:00,677283
2011-04-10 21:00:00+00:00,668730
2011-04-11 21:00:00+00:00,685375
2011-04-12 21:00:00+00:00,697696
2011-04-13 21:00:00+00:00,712622
2011-04-14 21:00:00+00:00,724894
2011-04-15 21:00:00+00:00,724882
2011-04-16 21:00:00+00:00,725264
2011-04-17 21:00:00+00:00,708473
2011-04-18 21:00:00+00:00,695636
2011-04-19 21:00:00+00:00,709797
2011-04-20 21:00:00+00:00,722040
2011-04-21 21:00:00+00:00,724158
2011-04-22 21:00:00+00:00,724146
2011-04-23 21:00:00+00:00,724101
2011-04-24 21:00:00+00:00,719050
2011-04-25 21:00:00+00:00,728295
2011-04-26 21:00:00+00:00,743220
2011-04-27 21:00:00+00:00,726167
2011-04-28 21:00:00+00:00,736571
2011-04-29 21:00:00+00:00,736567
2011-04-30 21:00:00+00:00,736554
2011-05-01 21:00:00+00:00,726726
2011-05-02 21:00:00+00:00,714542
2011-05-03 21:00:00+00:00,697205
2011-05-04 21:00:00+00:00,676193
2011-05-05 21:00:00+00:00,702799
2011-05-06 21:00:00+00:00,702787
2011-05-07 21:00:00+00:00,702678
2011-05-08 21:00:00+00:00,717069
2011-05-09 21:00:00+00:00,702392
2011-05-10 21:00:00+00:00,686724
2011-05-11 21:00:00+00:00,707995
2011-05-12 21:00:00+00:00,691210
2011-05-13 21:00:00+00:00,691198
2011-05-14 21:00:00+00:00,690919
2011-05-15 21:00:00+00:00,674720
2011-05-16 21:00:00+00:00,693302
2011-05-17 21:00:00+00:00,707587
2011-05-18 21:00:00+00:00,722117
2011-05-19 21:00:00+00:00,735772
2011-05-20 21:00:00+00:00,735760
2011-05-21 21:00:00+00:00,735495
2011-05-22 21:00:00+00:00,719439
2011-05-23 21:00:00+00:00,734494
2011-05-24 21:00:00+00:00,749972
2011-05-25 21:00:00+00:00,764882
2011-05-26 21:00:00+00:00,782241
2011-05-27 21:00:00+00:00,782228
2011-05-28 21:00:00+00:00,782097
2011-05-29 21:00:00+00:00,776816
2011-05-30 21:00:00+00:00,789445
2011-05-31 21:00:00+00:00,773183
2011-06-01 21:00:00+00:00,789401
2011-06-02 21:00:00+00:00,803898
2011-06-03 21:00:00+00:00,803886
2011-06-04 21:00:00+00:00,803628
2011-06-05 21:00:00+00:00,793632
2011-06-06 21:00:00+00:00,803622
2011-06-07 21:00:00+00:00,790201
2011-06-08 21:00:00+00:00,805689
2011-06-09 21:00:00+00:00,793460
2011-06-10 21:00:00+00:00,793447
2011-06-11 21:00:00+00:00,793197
2011-06-12 21:00:00+00:00,779536
2011-06-13 21:00:00+00:00,791275
2011-06-14 21:00:00+00:00,776361
2011-06-15 21:00:00+00:00,756565
2011-06-16 21:00:00+00:00,773870
2011-06-17 21:00:00+00:00,773858
2011-06-18 21:00:00+00:00,773718
2011-06-19 21:00:00+00:00,785592
2011-06-20 21:00:00+00:00,797492
2011-06-21 21:00:00+00:00,810212
2011-06-22 21:00:00+00:00,791990
2011-06-23 21:00:00+00:00,778758
2011-06-24 21:00:00+00:00,778746
2011-06-25 21:00:00+00:00,777511
2011-06-26 21:00:00+00:00,762726
2011-06-27 21:00:00+00:00,776667
2011-06-28 21:00:00+00:00,790682
2011-06-29 21:00:00+00:00,803346
2011-06-30 21:00:00+00:00,792171
2011-07-01 21:00:00+00:00,792159
2011-07-02 21:00:00+00:00,792416
2011-07-03 21:00:00+00:00,799327
2011-07-04 21:00:00+00:00,788095
2011-07-05 21:00:00+00:00,799556
2011-07-06 21:00:00+00:00,810197
2011-07-07 21:00:00+00:00,820241
2011-07-08 21:00:00+00:00,820229
2011-07-09 21:00:00+00:00,819609
2011-07-10 21:00:00+00:00,806701
2011-07-11 21:00:00+00:00,781900
2011-07-12 21:00:00+00:00,800915
2011-07-13 21:00:00+00:00,825432
2011-07-14 21:00:00+00:00,841996
2011-07-15 21:00:00+00:00,841994
2011-07-16 21:00:00+00:00,842316
2011-07-17 21:00:00+00:00,827793
2011-07-18 21:00:00+00:00,840067
2011-07-19 21:00:00+00:00,850710
2011-07-20 21:00:00+00:00,864046
2011-07-21 21:00:00+00:00,876553
2011-07-22 21:00:00+00:00,876541
2011-07-23 21:00:00+00:00,876207
2011-07-24 21:00:00+00:00,885490
2011-07-25 21:00:00+00:00,896900
2011-07-26 21:00:00+00:00,882053
2011-07-27 21:00:00+00:00,895868
2011-07-28 21:00:00+00:00,912962
2011-07-29 21:00:00+00:00,912950
2011-07-30 21:00:00+00:00,913462
2011-07-31 21:00:00+00:00,898239
2011-08-01 21:00:00+00:00,881222
2011-08-02 21:00:00+00:00,860893
2011-08-03 21:00:00+00:00,835754
2011-08-04 21:00:00+00:00,868574
2011-08-05 21:00:00+00:00,868561
2011-08-06 21:00:00+00:00,866989
2011-08-07 21:00:00+00:00,836030
2011-08-08 21:00:00+00:00,885316
2011-08-09 21:00:00+00:00,857245
2011-08-10 21:00:00+00:00,890637
2011-08-11 21:00:00+00:00,911930
2011-08-12 21:00:00+00:00,911918
2011-08-13 21:00:00+00:00,912001
2011-08-14 21:00:00+00:00,900111
2011-08-15 21:00:00+00:00,917237
2011-08-16 21:00:00+00:00,930969
2011-08-17 21:00:00+00:00,913006
2011-08-18 21:00:00+00:00,891134
2011-08-19 21:00:00+00:00,891122
2011-08-20 21:00:00+00:00,891306
2011-08-21 21:00:00+00:00,908462
2011-08-22 21:00:00+00:00,924600
2011-08-23 21:00:00+00:00,911124
2011-08-24 21:00:00+00:00,896534
2011-08-25 21:00:00+00:00,912646
2011-08-26 21:00:00+00:00,912634
2011-08-27 21:00:00+00:00,912825
2011-08-28 21:00:00+00:00,922192
2011-08-29 21:00:00+00:00,934743
2011-08-30 21:00:00+00:00,947372
2011-08-31 21:00:00+00:00,933769
2011-09-01 21:00:00+00:00,918857
2011-09-02 21:00:00+00:00,918847
2011-09-03 21:00:00+00:00,918511
2011-09-04 21:00:00+00:00,905861
2011-09-05 21:00:00+00:00,883661
2011-09-06 21:00:00+00:00,895223
2011-09-07 21:00:00+00:00,881935
2011-09-08 21:00:00+00:00,866063
2011-09-09 21:00:00+00:00,866051
2011-09-10 21:00:00+00:00,865619
2011-09-11 21:00:00+00:00,888853
2011-09-12 21:00:00+00:00,869455
2011-09-13 21:00:00+00:00,845063
2011-09-14 21:00:00+00:00,822687
2011-09-15 21:00:00+00:00,837994
2011-09-16 21:00:00+00:00,837992
2011-09-17 21:00:00+00:00,837636
2011-09-18 21:00:00+00:00,854519
2011-09-19 21:00:00+00:00,833117
2011-09-20 21:00:00+00:00,812715
2011-09-21 21:00:00+00:00,765845
2011-09-22 21:00:00+00:00,732101
2011-09-23 21:00:00+00:00,732097
2011-09-24 21:00:00+00:00,732939
2011-09-25 21:00:00+00:00,770545
2011-09-26 21:00:00+00:00,788585
2011-09-27 21:00:00+00:00,767234
2011-09-28 21:00:00+00:00,740681
2011-09-29 21:00:00+00:00,719613
2011-09-30 21:00:00+00:00,719601
2011-10-01 21:00:00+00:00,719774
2011-10-02 21:00:00+00:00,695321
2011-10-03 21:00:00+00:00,726986
2011-10-04 21:00:00+00:00,751066
2011-10-05 21:00:00+00:00,775955
2011-10-06 21:00:00+00:00,751987
2011-10-07 21:00:00+00:00,751975
2011-10-08 21:00:00+00:00,751793
2011-10-09 21:00:00+00:00,768962
2011-10-10 21:00:00+00:00,749762
2011-10-11 21:00:00+00:00,769297
2011-10-12 21:00:00+00:00,749907
2011-10-13 21:00:00+00:00,766920
2011-10-14 21:00:00+00:00,766907
2011-10-15 21:00:00+00:00,766709
2011-10-16 21:00:00+00:00,749291
2011-10-17 21:00:00+00:00,772580
2011-10-18 21:00:00+00:00,753116
2011-10-19 21:00:00+00:00,780402
2011-10-20 21:00:00+00:00,796984
2011-10-21 21:00:00+00:00,796972
2011-10-22 21:00:00+00:00,796815
2011-10-23 21:00:00+00:00,810564
2011-10-24 21:00:00+00:00,790818
2011-10-25 21:00:00+00:00,814277
2011-10-26 21:00:00+00:00,837874
2011-10-27 21:00:00+00:00,820535
2011-10-28 21:00:00+00:00,820534
2011-10-29 21:00:00+00:00,820270
2011-10-30 21:00:00+00:00,798831
2011-10-31 21:00:00+00:00,769025
2011-11-01 21:00:00+00:00,746460
2011-11-02 21:00:00+00:00,778384
2011-11-03 21:00:00+00:00,759333
2011-11-05 21:00:00+00:00,759724
2011-11-06 22:00:00+00:00,743030
2011-11-07 22:00:00+00:00,760732
2011-11-08 22:00:00+00:00,739316
2011-11-09 22:00:00+00:00,714698
2011-11-10 22:00:00+00:00,731569
2011-11-11 22:00:00+00:00,731567
2011-11-12 22:00:00+00:00,732304
2011-11-13 22:00:00+00:00,716896
2011-11-14 22:00:00+00:00,696661
2011-11-15 22:00:00+00:00,673902
2011-11-16 22:00:00+00:00,651716
2011-11-17 22:00:00+00:00,634509
2011-11-19 22:00:00+00:00,633990
2011-11-20 22:00:00+00:00,616217
2011-11-21 22:00:00+00:00,629788
2011-11-22 22:00:00+00:00,610754
2011-11-23 22:00:00+00:00,621312
2011-11-24 22:00:00+00:00,608802
2011-11-25 22:00:00+00:00,608800
2011-11-26 22:00:00+00:00,610617
2011-11-27 22:00:00+00:00,626706
2011-11-28 22:00:00+00:00,643667
2011-11-29 22:00:00+00:00,668889
2011-11-30 22:00:00+00:00,652814
2011-12-01 22:00:00+00:00,639373
2011-12-02 22:00:00+00:00,639371
2011-12-03 22:00:00+00:00,640238
2011-12-04 22:00:00+00:00,627091
2011-12-05 22:00:00+00:00,613502
2011-12-06 22:00:00+00:00,600281
2011-12-07 22:00:00+00:00,584456
2011-12-08 22:00:00+00:00,603845
2011-12-10 22:00:00+00:00,603576
2011-12-11 22:00:00+00:00,591462
2011-12-12 22:00:00+00:00,575702
2011-12-13 22:00:00+00:00,558682
2011-12-14 22:00:00+00:00,570765
2011-12-15 22:00:00+00:00,582971
2011-12-17 22:00:00+00:00,583218
2011-12-18 22:00:00+00:00,571819
2011-12-19 22:00:00+00:00,582651
2011-12-20 22:00:00+00:00,595999
2011-12-21 22:00:00+00:00,608268
2011-12-22 22:00:00+00:00,602040
2011-12-24 22:00:00+00:00,602039
2011-12-25 22:00:00+00:00,602439
2011-12-26 22:00:00+00:00,596749
2011-12-27 22:00:00+00:00,586688
2011-12-28 22:00:00+00:00,595704
2011-12-29 22:00:00+00:00,605745
2011-12-31 22:00:00+00:00,605675
2012-01-01 22:00:00+00:00,607896
2012-01-02 22:00:00+00:00,615912
2012-01-03 22:00:00+00:00,604781
2012-01-04 22:00:00+00:00,591237
2012-01-05 22:00:00+00:00,580979
2012-01-06 22:00:00+00:00,580978
2012-01-07 22:00:00+00:00,580636
2012-01-08 22:00:00+00:00,590891
2012-01-09 22:00:00+00:00,601235
2012-01-10 22:00:00+00:00,611125
2012-01-11 22:00:00+00:00,601923
2012-01-12 22:00:00+00:00,613159
2012-01-14 22:00:00+00:00,612763
2012-01-15 22:00:00+00:00,620377
2012-01-16 22:00:00+00:00,630940
2012-01-17 22:00:00+00:00,644079
2012-01-18 22:00:00+00:00,633218
2012-01-19 22:00:00+00:00,641060
2012-01-20 22:00:00+00:00,641058
2012-01-21 22:00:00+00:00,641418
2012-01-22 22:00:00+00:00,649340
2012-01-23 22:00:00+00:00,658956
2012-01-24 22:00:00+00:00,673374
2012-01-25 22:00:00+00:00,683892
2012-01-26 22:00:00+00:00,694969
2012-01-28 22:00:00+00:00,694727
2012-01-29 22:00:00+00:00,685959
2012-01-30 22:00:00+00:00,697529
2012-01-31 22:00:00+00:00,706462
2012-02-01 22:00:00+00:00,717833
2012-02-02 22:00:00+00:00,729579
2012-02-04 22:00:00+00:00,729271
2012-02-05 22:00:00+00:00,719175
2012-02-06 22:00:00+00:00,728958
2012-02-07 22:00:00+00:00,720444
2012-02-08 22:00:00+00:00,710182
2012-02-09 22:00:00+00:00,700893
2012-02-10 22:00:00+00:00,700891
2012-02-11 22:00:00+00:00,701319
2012-02-12 22:00:00+00:00,710114
2012-02-13 22:00:00+00:00,698608
2012-02-14 22:00:00+00:00,686505
2012-02-15 22:00:00+00:00,701785
2012-02-16 22:00:00+00:00,693326
2012-02-17 22:00:00+00:00,693332
2012-02-18 22:00:00+00:00,693816
2012-02-19 22:00:00+00:00,699733
2012-02-20 22:00:00+00:00,687922
2012-02-21 22:00:00+00:00,676119
2012-02-22 22:00:00+00:00,687029
2012-02-23 22:00:00+00:00,679211
2012-02-24 22:00:00+00:00,679210
2012-02-25 22:00:00+00:00,679899
2012-02-26 22:00:00+00:00,688439
2012-02-27 22:00:00+00:00,679398
2012-02-28 22:00:00+00:00,664007
2012-02-29 22:00:00+00:00,675410
2012-03-01 22:00:00+00:00,666839
2012-03-02 22:00:00+00:00,666837
2012-03-03 22:00:00+00:00,667434
2012-03-04 22:00:00+00:00,658593
2012-03-05 22:00:00+00:00,646243
2012-03-06 22:00:00+00:00,658945
2012-03-07 22:00:00+00:00,671625
2012-03-08 22:00:00+00:00,660089
2012-03-10 22:00:00+00:00,659826
2012-03-11 21:00:00+00:00,651850
2012-03-12 21:00:00+00:00,660990
2012-03-13 21:00:00+00:00,650961
2012-03-14 21:00:00+00:00,661354
2012-03-15 21:00:00+00:00,669983
2012-03-16 21:00:00+00:00,669982
2012-03-17 21:00:00+00:00,670131
2012-03-18 21:00:00+00:00,676505
2012-03-19 21:00:00+00:00,665904
2012-03-20 21:00:00+00:00,656128
2012-03-21 21:00:00+00:00,643620
2012-03-22 21:00:00+00:00,654785
2012-03-23 21:00:00+00:00,654784
2012-03-24 21:00:00+00:00,654733
2012-03-25 21:00:00+00:00,662587
2012-03-26 21:00:00+00:00,655109
2012-03-27 21:00:00+00:00,646339
2012-03-28 21:00:00+00:00,656460
2012-03-29 21:00:00+00:00,664636
2012-03-30 21:00:00+00:00,664635
2012-03-31 21:00:00+00:00,664974
2012-04-01 21:00:00+00:00,656225
2012-04-02 21:00:00+00:00,646345
2012-04-03 21:00:00+00:00,636388
2012-04-04 21:00:00+00:00,645712
2012-04-05 21:00:00+00:00,649729
2012-04-07 21:00:00+00:00,649708
2012-04-08 21:00:00+00:00,653556
2012-04-09 21:00:00+00:00,642363
2012-04-10 21:00:00+00:00,652180
2012-04-11 21:00:00+00:00,662845
2012-04-12 21:00:00+00:00,651315
2012-04-13 21:00:00+00:00,651314
2012-04-14 21:00:00+00:00,651610
2012-04-15 21:00:00+00:00,638662
2012-04-16 21:00:00+00:00,647922
2012-04-17 21:00:00+00:00,637798
2012-04-18 21:00:00+00:00,625372
2012-04-19 21:00:00+00:00,633457
2012-04-21 21:00:00+00:00,633303
2012-04-22 21:00:00+00:00,626189
2012-04-23 21:00:00+00:00,617556
2012-04-24 21:00:00+00:00,626668
2012-04-25 21:00:00+00:00,635505
2012-04-26 21:00:00+00:00,647178
2012-04-27 21:00:00+00:00,647177
2012-04-28 21:00:00+00:00,647306
2012-04-29 21:00:00+00:00,640458
2012-04-30 21:00:00+00:00,634326
2012-05-01 21:00:00+00:00,626560
2012-05-02 21:00:00+00:00,615069
2012-05-03 21:00:00+00:00,605035
2012-05-05 21:00:00+00:00,604870
2012-05-06 21:00:00+00:00,613313
2012-05-07 21:00:00+00:00,603291
2012-05-08 21:00:00+00:00,590417
2012-05-09 21:00:00+00:00,602319
2012-05-10 21:00:00+00:00,592186
2012-05-11 21:00:00+00:00,592185
2012-05-12 21:00:00+00:00,592525
2012-05-13 21:00:00+00:00,583591
2012-05-14 21:00:00+00:00,572099
2012-05-15 21:00:00+00:00,557974
2012-05-16 21:00:00+00:00,546386
2012-05-17 21:00:00+00:00,533486
2012-05-18 21:00:00+00:00,533485
2012-05-19 21:00:00+00:00,533947
2012-05-20 21:00:00+00:00,546252
2012-05-21 21:00:00+00:00,534741
2012-05-22 21:00:00+00:00,517578
2012-05-23 21:00:00+00:00,535022
2012-05-24 21:00:00+00:00,547523
2012-05-25 21:00:00+00:00,547522
2012-05-26 21:00:00+00:00,547877
2012-05-27 21:00:00+00:00,556482
2012-05-28 21:00:00+00:00,570914
2012-05-29 21:00:00+00:00,554048
2012-05-30 21:00:00+00:00,537011
2012-05-31 21:00:00+00:00,560187
2012-06-02 21:00:00+00:00,560076
2012-06-03 21:00:00+00:00,574513
2012-06-04 21:00:00+00:00,558078
2012-06-05 21:00:00+00:00,575722
2012-06-06 21:00:00+00:00,557540
2012-06-07 21:00:00+00:00,575313
2012-06-08 21:00:00+00:00,575311
2012-06-09 21:00:00+00:00,575847
2012-06-10 21:00:00+00:00,560591
2012-06-11 21:00:00+00:00,576977
2012-06-12 21:00:00+00:00,561835
2012-06-13 21:00:00+00:00,577535
2012-06-14 21:00:00+00:00,588755
2012-06-16 21:00:00+00:00,589056
2012-06-17 21:00:00+00:00,605186
2012-06-18 21:00:00+00:00,618450
2012-06-19 21:00:00+00:00,602165
2012-06-20 21:00:00+00:00,584076
2012-06-21 21:00:00+00:00,597571
2012-06-22 21:00:00+00:00,597570
2012-06-23 21:00:00+00:00,597132
2012-06-24 21:00:00+00:00,586732
2012-06-25 21:00:00+00:00,597453
2012-06-26 21:00:00+00:00,607150
2012-06-27 21:00:00+00:00,593349
2012-06-28 21:00:00+00:00,610289
2012-06-30 21:00:00+00:00,609926
2012-07-01 21:00:00+00:00,620343
2012-07-02 21:00:00+00:00,612095
2012-07-03 21:00:00+00:00,606384
2012-07-04 21:00:00+00:00,593987
2012-07-05 21:00:00+00:00,583227
2012-07-06 21:00:00+00:00,583226
