time,OBV
2008-06-03 21:00:00+00:00,310744
2008-06-04 21:00:00+00:00,349560
2008-06-05 21:00:00+00:00,386185
2008-06-06 21:00:00+00:00,386187
2008-06-07 21:00:00+00:00,386785
2008-06-08 21:00:00+00:00,349816
2008-06-09 21:00:00+00:00,306956
2008-06-10 21:00:00+00:00,341740
2008-06-11 21:00:00+00:00,303802
2008-06-12 21:00:00+00:00,261739
2008-06-13 21:00:00+00:00,261749
2008-06-14 21:00:00+00:00,262719
2008-06-15 21:00:00+00:00,296784
2008-06-16 21:00:00+00:00,331228
2008-06-17 21:00:00+00:00,365694
2008-06-18 21:00:00+00:00,317565
2008-06-19 21:00:00+00:00,352734
2008-06-21 21:00:00+00:00,352988
2008-06-22 21:00:00+00:00,310823
2008-06-23 21:00:00+00:00,352835
2008-06-24 21:00:00+00:00,380745
2008-06-25 21:00:00+00:00,412525
2008-06-26 21:00:00+00:00,446582
2008-06-28 21:00:00+00:00,446504
2008-06-29 21:00:00+00:00,415944
2008-06-30 21:00:00+00:00,448713
2008-07-01 21:00:00+00:00,482721
2008-07-02 21:00:00+00:00,445293
2008-07-03 21:00:00+00:00,470401
2008-07-05 21:00:00+00:00,470341
2008-07-06 21:00:00+00:00,512733
2008-07-07 21:00:00+00:00,475479
2008-07-08 21:00:00+00:00,518388
2008-07-09 21:00:00+00:00,556694
2008-07-10 21:00:00+00:00,601809
2008-07-11 21:00:00+00:00,601808
2008-07-12 21:00:00+00:00,602277
2008-07-13 21:00:00+00:00,557577
2008-07-14 21:00:00+00:00,603281
2008-07-15 21:00:00+00:00,564698
2008-07-16 21:00:00+00:00,606083
2008-07-17 21:00:00+00:00,564770
2008-07-18 21:00:00+00:00,564769
2008-07-19 21:00:00+00:00,564588
2008-07-20 21:00:00+00:00,599962
2008-07-21 21:00:00+00:00,564140
2008-07-22 21:00:00+00:00,518725
2008-07-23 21:00:00+00:00,474562
2008-07-24 21:00:00+00:00,515909
2008-07-26 21:00:00+00:00,515787
2008-07-27 21:00:00+00:00,552206
2008-07-28 21:00:00+00:00,512658
2008-07-29 21:00:00+00:00,467943
2008-07-30 21:00:00+00:00,509034
2008-07-31 21:00:00+00:00,466307
2008-08-01 21:00:00+00:00,466308
2008-08-02 21:00:00+00:00,466457
2008-08-03 21:00:00+00:00,504445
2008-08-04 21:00:00+00:00,455160
2008-08-05 21:00:00+00:00,408473
2008-08-06 21:00:00+00:00,361367
2008-08-07 21:00:00+00:00,298527
2008-08-09 21:00:00+00:00,297518
2008-08-10 21:00:00+00:00,243053
2008-08-11 21:00:00+00:00,297572
2008-08-12 21:00:00+00:00,241866
2008-08-13 21:00:00+00:00,194189
2008-08-14 21:00:00+00:00,147639
2008-08-16 21:00:00+00:00,147048
2008-08-17 21:00:00+00:00,187793
2008-08-18 21:00:00+00:00,229737
2008-08-19 21:00:00+00:00,189853
2008-08-20 21:00:00+00:00,232121
2008-08-21 21:00:00+00:00,191813
2008-08-23 21:00:00+00:00,191704
2008-08-24 21:00:00+00:00,161385
2008-08-25 21:00:00+00:00,111883
2008-08-26 21:00:00+00:00,155706
2008-08-27 21:00:00+00:00,104432
2008-08-28 21:00:00+00:00,68244
2008-08-30 21:00:00+00:00,69253
2008-08-31 21:00:00+00:00,38679
2008-09-01 21:00:00+00:00,-5129
2008-09-02 21:00:00+00:00,-49151
2008-09-03 21:00:00+00:00,-95167
2008-09-04 21:00:00+00:00,-149564
2008-09-06 21:00:00+00:00,-147935
2008-09-07 21:00:00+00:00,-200148
2008-09-08 21:00:00+00:00,-143615
2008-09-09 21:00:00+00:00,-196752
2008-09-10 21:00:00+00:00,-251569
2008-09-11 21:00:00+00:00,-203398
2008-09-12 21:00:00+00:00,-203396
2008-09-13 21:00:00+00:00,-200286
2008-09-14 21:00:00+00:00,-271091
2008-09-15 21:00:00+00:00,-334130
2008-09-16 21:00:00+00:00,-270797
2008-09-17 21:00:00+00:00,-207361
2008-09-18 21:00:00+00:00,-150259
2008-09-19 21:00:00+00:00,-150261
2008-09-20 21:00:00+00:00,-149683
2008-09-21 21:00:00+00:00,-94550
2008-09-22 21:00:00+00:00,-151680
2008-09-23 21:00:00+00:00,-202635
2008-09-24 21:00:00+00:00,-258596
2008-09-25 21:00:00+00:00,-209552
2008-09-27 21:00:00+00:00,-210286
2008-09-28 21:00:00+00:00,-269229
2008-09-29 21:00:00+00:00,-326267
2008-09-30 21:00:00+00:00,-385748
2008-10-01 21:00:00+00:00,-452051
2008-10-02 21:00:00+00:00,-518339
2008-10-03 21:00:00+00:00,-518338
2008-10-04 21:00:00+00:00,-520694
2008-10-05 21:00:00+00:00,-588449
2008-10-06 21:00:00+00:00,-518733
2008-10-07 21:00:00+00:00,-441476
2008-10-08 21:00:00+00:00,-506622
2008-10-09 21:00:00+00:00,-583258
2008-10-10 21:00:00+00:00,-583264
2008-10-11 21:00:00+00:00,-581227
2008-10-12 21:00:00+00:00,-512117
2008-10-13 21:00:00+00:00,-429204
2008-10-14 21:00:00+00:00,-511993
2008-10-15 21:00:00+00:00,-599204
2008-10-16 21:00:00+00:00,-709394
2008-10-18 21:00:00+00:00,-709011
2008-10-19 21:00:00+00:00,-806206
2008-10-20 21:00:00+00:00,-908903
2008-10-21 21:00:00+00:00,-1051744
2008-10-22 21:00:00+00:00,-901827
2008-10-23 21:00:00+00:00,-1084569
2008-10-25 21:00:00+00:00,-1085117
2008-10-26 21:00:00+00:00,-1189432
2008-10-27 21:00:00+00:00,-1055801
2008-10-28 21:00:00+00:00,-880227
2008-10-29 21:00:00+00:00,-1041156
2008-10-30 21:00:00+00:00,-1193830
2008-11-01 21:00:00+00:00,-1192912
2008-11-02 22:00:00+00:00,-1289400
2008-11-03 22:00:00+00:00,-1169396
2008-11-04 22:00:00+00:00,-1304751
2008-11-05 22:00:00+00:00,-1435804
2008-11-06 22:00:00+00:00,-1320179
2008-11-07 22:00:00+00:00,-1320181
2008-11-08 22:00:00+00:00,-1319502
2008-11-09 22:00:00+00:00,-1434114
2008-11-10 22:00:00+00:00,-1542801
2008-11-11 22:00:00+00:00,-1672140
2008-11-12 22:00:00+00:00,-1504399
2008-11-13 22:00:00+00:00,-1665397
2008-11-15 22:00:00+00:00,-1666688
2008-11-16 22:00:00+00:00,-1547124
2008-11-17 22:00:00+00:00,-1661781
2008-11-18 22:00:00+00:00,-1784819
2008-11-19 22:00:00+00:00,-1912483
2008-11-20 22:00:00+00:00,-1790016
2008-11-22 22:00:00+00:00,-1789413
2008-11-23 22:00:00+00:00,-1664834
2008-11-24 22:00:00+00:00,-1544257
2008-11-25 22:00:00+00:00,-1660352
2008-11-26 22:00:00+00:00,-1578990
2008-11-27 22:00:00+00:00,-1679956
2008-11-28 22:00:00+00:00,-1679957
2008-11-29 22:00:00+00:00,-1679754
2008-11-30 22:00:00+00:00,-1778141
2008-12-01 22:00:00+00:00,-1664520
2008-12-02 22:00:00+00:00,-1543972
2008-12-03 22:00:00+00:00,-1436329
2008-12-04 22:00:00+00:00,-1564663
2008-12-05 22:00:00+00:00,-1564656
2008-12-06 22:00:00+00:00,-1564364
2008-12-07 22:00:00+00:00,-1476758
2008-12-08 22:00:00+00:00,-1582239
2008-12-09 22:00:00+00:00,-1485493
2008-12-10 22:00:00+00:00,-1353658
2008-12-11 22:00:00+00:00,-1231952
2008-12-13 22:00:00+00:00,-1231431
2008-12-14 22:00:00+00:00,-1138897
2008-12-15 22:00:00+00:00,-1053307
2008-12-16 22:00:00+00:00,-956715
2008-12-17 22:00:00+00:00,-1140801
2008-12-18 22:00:00+00:00,-1255522
2008-12-20 22:00:00+00:00,-1255053
2008-12-21 22:00:00+00:00,-1165989
2008-12-22 22:00:00+00:00,-1234612
2008-12-23 22:00:00+00:00,-1200413
2008-12-24 22:00:00+00:00,-1197985
2008-12-25 22:00:00+00:00,-1171379
2008-12-26 22:00:00+00:00,-1171380
2008-12-27 22:00:00+00:00,-1171190
2008-12-28 22:00:00+00:00,-1255283
2008-12-29 22:00:00+00:00,-1174128
2008-12-30 22:00:00+00:00,-1235182
2008-12-31 22:00:00+00:00,-1234852
2009-01-01 22:00:00+00:00,-1303791
2009-01-03 22:00:00+00:00,-1304623
2009-01-04 22:00:00+00:00,-1439770
2009-01-05 22:00:00+00:00,-1528991
2009-01-06 22:00:00+00:00,-1439696
2009-01-07 22:00:00+00:00,-1351975
2009-01-08 22:00:00+00:00,-1438165
2009-01-09 22:00:00+00:00,-1438167
2009-01-10 22:00:00+00:00,-1437319
2009-01-11 22:00:00+00:00,-1511700
2009-01-12 22:00:00+00:00,-1618927
2009-01-13 22:00:00+00:00,-1532210
2009-01-14 22:00:00+00:00,-1671223
2009-01-15 22:00:00+00:00,-1582444
2009-01-17 22:00:00+00:00,-1581326
2009-01-18 22:00:00+00:00,-1655203
2009-01-19 22:00:00+00:00,-1755508
2009-01-20 22:00:00+00:00,-1651130
2009-01-21 22:00:00+00:00,-1761215
2009-01-22 22:00:00+00:00,-1851077
2009-01-24 22:00:00+00:00,-1851436
2009-01-25 22:00:00+00:00,-1752849
2009-01-26 22:00:00+00:00,-1847308
2009-01-27 22:00:00+00:00,-1760915
2009-01-28 22:00:00+00:00,-1867420
2009-01-29 22:00:00+00:00,-1964848
2009-01-31 22:00:00+00:00,-1965844
2009-02-01 22:00:00+00:00,-1884379
2009-02-02 22:00:00+00:00,-1795938
2009-02-03 22:00:00+00:00,-1902174
2009-02-04 22:00:00+00:00,-1996461
2009-02-05 22:00:00+00:00,-1906744
2009-02-06 22:00:00+00:00,-1906745
2009-02-07 22:00:00+00:00,-1906331
2009-02-08 22:00:00+00:00,-1852727
2009-02-09 22:00:00+00:00,-1960025
2009-02-10 22:00:00+00:00,-2058774
2009-02-11 22:00:00+00:00,-2153394
2009-02-12 22:00:00+00:00,-2065233
2009-02-13 22:00:00+00:00,-2065234
2009-02-14 22:00:00+00:00,-2066340
2009-02-15 22:00:00+00:00,-2011570
2009-02-16 22:00:00+00:00,-2113420
2009-02-17 22:00:00+00:00,-2200945
2009-02-18 22:00:00+00:00,-2107169
2009-02-19 22:00:00+00:00,-2014536
2009-02-21 22:00:00+00:00,-2015417
2009-02-22 22:00:00+00:00,-2107120
2009-02-23 22:00:00+00:00,-2005963
2009-02-24 22:00:00+00:00,-2097445
2009-02-25 22:00:00+00:00,-2011853
2009-02-26 22:00:00+00:00,-2104020
2009-02-27 22:00:00+00:00,-2104019
2009-02-28 22:00:00+00:00,-2104650
2009-03-01 22:00:00+00:00,-2186089
2009-03-02 22:00:00+00:00,-2275571
2009-03-03 22:00:00+00:00,-2197231
2009-03-04 22:00:00+00:00,-2276621
2009-03-05 22:00:00+00:00,-2158011
2009-03-07 22:00:00+00:00,-2158033
2009-03-08 21:00:00+00:00,-2219779
2009-03-09 21:00:00+00:00,-2133556
2009-03-10 21:00:00+00:00,-2059011
2009-03-11 21:00:00+00:00,-1970770
2009-03-12 21:00:00+00:00,-1898989
2009-03-13 21:00:00+00:00,-1898990
2009-03-14 21:00:00+00:00,-1899487
2009-03-15 21:00:00+00:00,-1809508
2009-03-16 21:00:00+00:00,-1723911
2009-03-17 21:00:00+00:00,-1646005
2009-03-18 21:00:00+00:00,-1502801
2009-03-19 21:00:00+00:00,-1584503
2009-03-20 21:00:00+00:00,-1584502
2009-03-21 21:00:00+00:00,-1582691
2009-03-22 21:00:00+00:00,-1505212
2009-03-23 21:00:00+00:00,-1610846
2009-03-24 21:00:00+00:00,-1508431
2009-03-25 21:00:00+00:00,-1612463
2009-03-26 21:00:00+00:00,-1697672
2009-03-27 21:00:00+00:00,-1697671
2009-03-28 21:00:00+00:00,-1698747
2009-03-29 21:00:00+00:00,-1779777
2009-03-30 21:00:00+00:00,-1703951
2009-03-31 21:00:00+00:00,-1783130
2009-04-01 21:00:00+00:00,-1701048
2009-04-02 21:00:00+00:00,-1627369
2009-04-04 21:00:00+00:00,-1626276
2009-04-05 21:00:00+00:00,-1700617
2009-04-06 21:00:00+00:00,-1776815
2009-04-07 21:00:00+00:00,-1694330
2009-04-08 21:00:00+00:00,-1768692
2009-04-09 21:00:00+00:00,-1742897
2009-04-11 21:00:00+00:00,-1741835
2009-04-12 21:00:00+00:00,-1693936
2009-04-13 21:00:00+00:00,-1766963
2009-04-14 21:00:00+00:00,-1851108
2009-04-15 21:00:00+00:00,-1930215
2009-04-16 21:00:00+00:00,-1992674
2009-04-18 21:00:00+00:00,-1991857
2009-04-19 21:00:00+00:00,-2057380
2009-04-20 21:00:00+00:00,-1987568
2009-04-21 21:00:00+00:00,-1911812
2009-04-22 21:00:00+00:00,-1848977
2009-04-23 21:00:00+00:00,-1780645
2009-04-25 21:00:00+00:00,-1779787
2009-04-26 21:00:00+00:00,-1849159
2009-04-27 21:00:00+00:00,-1774096
2009-04-28 21:00:00+00:00,-1690102
2009-04-29 21:00:00+00:00,-1789458
2009-04-30 21:00:00+00:00,-1732060
2009-05-01 21:00:00+00:00,-1732063
2009-05-02 21:00:00+00:00,-1732162
2009-05-03 21:00:00+00:00,-1657350
2009-05-04 21:00:00+00:00,-1749935
2009-05-05 21:00:00+00:00,-1651073
2009-05-06 21:00:00+00:00,-1540979
2009-05-07 21:00:00+00:00,-1444919
2009-05-09 21:00:00+00:00,-1444347
2009-05-10 21:00:00+00:00,-1531583
2009-05-11 21:00:00+00:00,-1447601
2009-05-12 21:00:00+00:00,-1560374
2009-05-13 21:00:00+00:00,-1470574
2009-05-14 21:00:00+00:00,-1553652
2009-05-16 21:00:00+00:00,-1553943
2009-05-17 21:00:00+00:00,-1488415
2009-05-18 21:00:00+00:00,-1409704
2009-05-19 21:00:00+00:00,-1318037
2009-05-20 21:00:00+00:00,-1222944
2009-05-21 21:00:00+00:00,-1136645
2009-05-23 21:00:00+00:00,-1136394
2009-05-24 21:00:00+00:00,-1172979
2009-05-25 21:00:00+00:00,-1236489
2009-05-26 21:00:00+00:00,-1307303
2009-05-27 21:00:00+00:00,-1227297
2009-05-28 21:00:00+00:00,-1144708
2009-05-29 21:00:00+00:00,-1144711
2009-05-30 21:00:00+00:00,-1145107
2009-05-31 21:00:00+00:00,-1070486
2009-06-01 21:00:00+00:00,-989950
2009-06-02 21:00:00+00:00,-1084103
2009-06-03 21:00:00+00:00,-994238
2009-06-04 21:00:00+00:00,-1080171
2009-06-06 21:00:00+00:00,-1080049
2009-06-07 21:00:00+00:00,-1164823
2009-06-08 21:00:00+00:00,-1093506
2009-06-09 21:00:00+00:00,-1173945
2009-06-10 21:00:00+00:00,-1100709
2009-06-11 21:00:00+00:00,-1170550
2009-06-13 21:00:00+00:00,-1171064
2009-06-14 21:00:00+00:00,-1241359
2009-06-15 21:00:00+00:00,-1162643
2009-06-16 21:00:00+00:00,-1087464
2009-06-17 21:00:00+00:00,-1154897
2009-06-18 21:00:00+00:00,-1097896
2009-06-20 21:00:00+00:00,-1097582
2009-06-21 21:00:00+00:00,-1157495
2009-06-22 21:00:00+00:00,-1088499
2009-06-23 21:00:00+00:00,-1166690
2009-06-24 21:00:00+00:00,-1107867
2009-06-25 21:00:00+00:00,-1054763
2009-06-26 21:00:00+00:00,-1054759
2009-06-27 21:00:00+00:00,-1054643
2009-06-28 21:00:00+00:00,-1007677
2009-06-29 21:00:00+00:00,-1064537
2009-06-30 21:00:00+00:00,-1004575
2009-07-01 21:00:00+00:00,-1066610
2009-07-02 21:00:00+00:00,-1100667
2009-07-03 21:00:00+00:00,-1100668
2009-07-04 21:00:00+00:00,-1100992
2009-07-05 21:00:00+00:00,-1051451
2009-07-06 21:00:00+00:00,-1106067
2009-07-07 21:00:00+00:00,-1166061
2009-07-08 21:00:00+00:00,-1107316
2009-07-09 21:00:00+00:00,-1161653
2009-07-11 21:00:00+00:00,-1161604
2009-07-12 21:00:00+00:00,-1106610
2009-07-13 21:00:00+00:00,-1164917
2009-07-14 21:00:00+00:00,-1114726
2009-07-15 21:00:00+00:00,-1055970
2009-07-16 21:00:00+00:00,-1105924
2009-07-18 21:00:00+00:00,-1106024
2009-07-19 21:00:00+00:00,-1057327
2009-07-20 21:00:00+00:00,-1109726
2009-07-21 21:00:00+00:00,-1158889
2009-07-22 21:00:00+00:00,-1214934
2009-07-23 21:00:00+00:00,-1171414
2009-07-25 21:00:00+00:00,-1171159
2009-07-26 21:00:00+00:00,-1128025
2009-07-27 21:00:00+00:00,-1176695
2009-07-28 21:00:00+00:00,-1232960
2009-07-29 21:00:00+00:00,-1180364
2009-07-30 21:00:00+00:00,-1127224
2009-08-01 21:00:00+00:00,-1126968
2009-08-02 21:00:00+00:00,-1060357
2009-08-03 21:00:00+00:00,-1118005
2009-08-04 21:00:00+00:00,-1171373
2009-08-05 21:00:00+00:00,-1227196
2009-08-06 21:00:00+00:00,-1283297
2009-08-07 21:00:00+00:00,-1283293
2009-08-08 21:00:00+00:00,-1284137
2009-08-09 21:00:00+00:00,-1336446
2009-08-10 21:00:00+00:00,-1294373
2009-08-11 21:00:00+00:00,-1237933
2009-08-12 21:00:00+00:00,-1183415
2009-08-13 21:00:00+00:00,-1228738
2009-08-14 21:00:00+00:00,-1228737
2009-08-15 21:00:00+00:00,-1228893
2009-08-16 21:00:00+00:00,-1282369
2009-08-17 21:00:00+00:00,-1231967
2009-08-18 21:00:00+00:00,-1183817
2009-08-19 21:00:00+00:00,-1139747
2009-08-20 21:00:00+00:00,-1090210
2009-08-22 21:00:00+00:00,-1090134
2009-08-23 21:00:00+00:00,-1133796
2009-08-24 21:00:00+00:00,-1180923
2009-08-25 21:00:00+00:00,-1228321
2009-08-26 21:00:00+00:00,-1179733
2009-08-27 21:00:00+00:00,-1223189
2009-08-29 21:00:00+00:00,-1223064
2009-08-30 21:00:00+00:00,-1187182
2009-08-31 21:00:00+00:00,-1239444
2009-09-01 21:00:00+00:00,-1185763
2009-09-02 21:00:00+00:00,-1232774
2009-09-03 21:00:00+00:00,-1187794
2009-09-04 21:00:00+00:00,-1187798
2009-09-05 21:00:00+00:00,-1187560
2009-09-06 21:00:00+00:00,-1161017
2009-09-07 21:00:00+00:00,-1106118
2009-09-08 21:00:00+00:00,-1055145
2009-09-09 21:00:00+00:00,-1001630
2009-09-10 21:00:00+00:00,-1053729
2009-09-12 21:00:00+00:00,-1053353
2009-09-13 21:00:00+00:00,-1002134
2009-09-14 21:00:00+00:00,-948372
2009-09-15 21:00:00+00:00,-893499
2009-09-16 21:00:00+00:00,-843988
2009-09-17 21:00:00+00:00,-888999
2009-09-19 21:00:00+00:00,-889226
2009-09-20 21:00:00+00:00,-938068
2009-09-21 21:00:00+00:00,-892432
2009-09-22 21:00:00+00:00,-948355
2009-09-23 21:00:00+00:00,-1006536
2009-09-24 21:00:00+00:00,-944716
2009-09-26 21:00:00+00:00,-943618
2009-09-27 21:00:00+00:00,-1004455
2009-09-28 21:00:00+00:00,-1071312
2009-09-29 21:00:00+00:00,-999491
2009-09-30 21:00:00+00:00,-1064778
2009-10-01 21:00:00+00:00,-996349
2009-10-02 21:00:00+00:00,-996344
2009-10-03 21:00:00+00:00,-995144
2009-10-04 21:00:00+00:00,-940286
2009-10-05 21:00:00+00:00,-882028
2009-10-06 21:00:00+00:00,-937841
2009-10-07 21:00:00+00:00,-874920
2009-10-08 21:00:00+00:00,-937153
2009-10-09 21:00:00+00:00,-937157
2009-10-10 21:00:00+00:00,-937724
2009-10-11 21:00:00+00:00,-898138
2009-10-12 21:00:00+00:00,-842255
2009-10-13 21:00:00+00:00,-781820
2009-10-14 21:00:00+00:00,-723734
2009-10-15 21:00:00+00:00,-783683
2009-10-16 21:00:00+00:00,-783680
2009-10-17 21:00:00+00:00,-785216
2009-10-18 21:00:00+00:00,-733616
2009-10-19 21:00:00+00:00,-785793
2009-10-20 21:00:00+00:00,-726429
2009-10-21 21:00:00+00:00,-671748
2009-10-22 21:00:00+00:00,-731430
2009-10-24 21:00:00+00:00,-732221
2009-10-25 21:00:00+00:00,-784244
2009-10-26 21:00:00+00:00,-845542
2009-10-27 21:00:00+00:00,-911888
2009-10-28 21:00:00+00:00,-853504
2009-10-29 21:00:00+00:00,-914155
2009-10-30 21:00:00+00:00,-914157
2009-10-31 21:00:00+00:00,-911772
2009-11-01 22:00:00+00:00,-848184
2009-11-02 22:00:00+00:00,-914680
2009-11-03 22:00:00+00:00,-854752
2009-11-04 22:00:00+00:00,-805326
2009-11-05 22:00:00+00:00,-851817
2009-11-06 22:00:00+00:00,-851814
2009-11-07 22:00:00+00:00,-849947
2009-11-08 22:00:00+00:00,-806480
2009-11-09 22:00:00+00:00,-852115
2009-11-10 22:00:00+00:00,-892931
2009-11-11 22:00:00+00:00,-941688
2009-11-12 22:00:00+00:00,-900960
2009-11-14 22:00:00+00:00,-899191
2009-11-15 22:00:00+00:00,-856936
2009-11-16 22:00:00+00:00,-906538
2009-11-17 22:00:00+00:00,-862377
2009-11-18 22:00:00+00:00,-907885
2009-11-19 22:00:00+00:00,-953745
2009-11-20 22:00:00+00:00,-953741
2009-11-21 22:00:00+00:00,-954489
2009-11-22 22:00:00+00:00,-917989
2009-11-23 22:00:00+00:00,-873306
2009-11-24 22:00:00+00:00,-828958
2009-11-25 22:00:00+00:00,-874569
2009-11-26 22:00:00+00:00,-944965
2009-11-27 22:00:00+00:00,-944962
2009-11-28 22:00:00+00:00,-941993
2009-11-29 22:00:00+00:00,-996580
2009-11-30 22:00:00+00:00,-955217
2009-12-01 22:00:00+00:00,-992454
2009-12-02 22:00:00+00:00,-951240
2009-12-03 22:00:00+00:00,-998172
2009-12-04 22:00:00+00:00,-998176
2009-12-05 22:00:00+00:00,-996916
2009-12-06 22:00:00+00:00,-1048884
2009-12-07 22:00:00+00:00,-1101410
2009-12-08 22:00:00+00:00,-1048196
2009-12-09 22:00:00+00:00,-1004336
2009-12-10 22:00:00+00:00,-1048352
2009-12-11 22:00:00+00:00,-1048345
2009-12-12 22:00:00+00:00,-1047356
2009-12-13 22:00:00+00:00,-1005683
2009-12-14 22:00:00+00:00,-1046189
2009-12-15 22:00:00+00:00,-1093654
2009-12-16 22:00:00+00:00,-1146893
2009-12-17 22:00:00+00:00,-1194977
2009-12-18 22:00:00+00:00,-1194976
2009-12-19 22:00:00+00:00,-1196228
2009-12-20 22:00:00+00:00,-1229926
2009-12-21 22:00:00+00:00,-1261471
2009-12-22 22:00:00+00:00,-1236744
2009-12-23 22:00:00+00:00,-1219868
2009-12-24 22:00:00+00:00,-1216717
2009-12-26 22:00:00+00:00,-1216485
2009-12-27 22:00:00+00:00,-1232314
2009-12-28 22:00:00+00:00,-1259953
2009-12-29 22:00:00+00:00,-1289719
2009-12-30 22:00:00+00:00,-1313676
2009-12-31 22:00:00+00:00,-1313677
2010-01-02 22:00:00+00:00,-1314704
2010-01-03 22:00:00+00:00,-1272673
2010-01-04 22:00:00+00:00,-1317832
2010-01-05 22:00:00+00:00,-1272690
2010-01-06 22:00:00+00:00,-1314695
2010-01-07 22:00:00+00:00,-1267153
2010-01-08 22:00:00+00:00,-1267150
2010-01-09 22:00:00+00:00,-1266045
2010-01-10 22:00:00+00:00,-1219819
2010-01-11 22:00:00+00:00,-1268989
2010-01-12 22:00:00+00:00,-1219737
2010-01-13 22:00:00+00:00,-1265243
2010-01-14 22:00:00+00:00,-1314784
2010-01-15 22:00:00+00:00,-1314788
2010-01-16 22:00:00+00:00,-1316258
2010-01-17 22:00:00+00:00,-1292746
2010-01-18 22:00:00+00:00,-1335701
2010-01-19 22:00:00+00:00,-1392006
2010-01-20 22:00:00+00:00,-1452482
2010-01-21 22:00:00+00:00,-1395561
2010-01-22 22:00:00+00:00,-1395563
2010-01-23 22:00:00+00:00,-1394068
2010-01-24 22:00:00+00:00,-1434860
2010-01-25 22:00:00+00:00,-1489346
2010-01-26 22:00:00+00:00,-1544496
2010-01-27 22:00:00+00:00,-1596897
2010-01-28 22:00:00+00:00,-1651343
2010-01-29 22:00:00+00:00,-1651344
2010-01-30 22:00:00+00:00,-1649799
2010-01-31 22:00:00+00:00,-1606180
2010-02-01 22:00:00+00:00,-1562239
2010-02-02 22:00:00+00:00,-1605590
2010-02-03 22:00:00+00:00,-1656896
2010-02-04 22:00:00+00:00,-1730634
2010-02-05 22:00:00+00:00,-1730635
2010-02-06 22:00:00+00:00,-1733220
2010-02-07 22:00:00+00:00,-1783430
2010-02-08 22:00:00+00:00,-1719367
2010-02-09 22:00:00+00:00,-1780079
2010-02-10 22:00:00+00:00,-1839453
2010-02-11 22:00:00+00:00,-1896153
2010-02-12 22:00:00+00:00,-1896152
2010-02-13 22:00:00+00:00,-1896915
2010-02-14 22:00:00+00:00,-1924388
2010-02-15 22:00:00+00:00,-1881621
2010-02-16 22:00:00+00:00,-1927195
2010-02-17 22:00:00+00:00,-1980987
2010-02-18 22:00:00+00:00,-1919048
2010-02-19 22:00:00+00:00,-1919051
2010-02-20 22:00:00+00:00,-1917260
2010-02-21 22:00:00+00:00,-1958719
2010-02-22 22:00:00+00:00,-2013776
2010-02-23 22:00:00+00:00,-1963097
2010-02-24 22:00:00+00:00,-1904788
2010-02-25 22:00:00+00:00,-1850577
2010-02-26 22:00:00+00:00,-1850581
2010-02-27 22:00:00+00:00,-1853354
2010-02-28 22:00:00+00:00,-1912131
2010-03-01 22:00:00+00:00,-1853522
2010-03-02 22:00:00+00:00,-1793502
2010-03-03 22:00:00+00:00,-1845475
2010-03-04 22:00:00+00:00,-1805369
2010-03-05 22:00:00+00:00,-1805368
2010-03-06 22:00:00+00:00,-1804696
2010-03-07 22:00:00+00:00,-1765476
2010-03-08 22:00:00+00:00,-1809303
2010-03-09 22:00:00+00:00,-1766260
2010-03-10 22:00:00+00:00,-1728689
2010-03-11 22:00:00+00:00,-1685849
2010-03-12 22:00:00+00:00,-1685848
2010-03-13 22:00:00+00:00,-1685283
2010-03-14 21:00:00+00:00,-1721545
2010-03-15 21:00:00+00:00,-1680045
2010-03-16 21:00:00+00:00,-1720184
2010-03-17 21:00:00+00:00,-1762406
2010-03-18 21:00:00+00:00,-1801484
2010-03-20 21:00:00+00:00,-1801296
2010-03-21 21:00:00+00:00,-1764898
2010-03-22 21:00:00+00:00,-1806163
2010-03-23 21:00:00+00:00,-1861522
2010-03-24 21:00:00+00:00,-1912778
2010-03-25 21:00:00+00:00,-1862848
2010-03-27 21:00:00+00:00,-1859311
2010-03-28 21:00:00+00:00,-1820516
2010-03-29 21:00:00+00:00,-1860474
2010-03-30 21:00:00+00:00,-1817447
2010-03-31 21:00:00+00:00,-1776536
2010-04-01 21:00:00+00:00,-1795659
2010-04-02 21:00:00+00:00,-1795661
2010-04-03 21:00:00+00:00,-1795204
2010-04-04 21:00:00+00:00,-1814515
2010-04-05 21:00:00+00:00,-1853638
2010-04-06 21:00:00+00:00,-1890142
2010-04-07 21:00:00+00:00,-1850726
2010-04-08 21:00:00+00:00,-1809644
2010-04-09 21:00:00+00:00,-1809643
2010-04-10 21:00:00+00:00,-1804110
2010-04-11 21:00:00+00:00,-1852196
2010-04-12 21:00:00+00:00,-1809838
2010-04-13 21:00:00+00:00,-1766556
2010-04-14 21:00:00+00:00,-1806533
2010-04-15 21:00:00+00:00,-1853717
2010-04-16 21:00:00+00:00,-1853720
2010-04-17 21:00:00+00:00,-1855507
2010-04-18 21:00:00+00:00,-1816038
2010-04-19 21:00:00+00:00,-1852953
2010-04-20 21:00:00+00:00,-1893821
2010-04-21 21:00:00+00:00,-1938376
2010-04-22 21:00:00+00:00,-1880443
2010-04-23 21:00:00+00:00,-1880442
2010-04-24 21:00:00+00:00,-1882204
2010-04-25 21:00:00+00:00,-1839785
2010-04-26 21:00:00+00:00,-1898730
2010-04-27 21:00:00+00:00,-1828422
2010-04-28 21:00:00+00:00,-1775217
2010-04-29 21:00:00+00:00,-1728173
2010-04-30 21:00:00+00:00,-1728175
